method,dataset,seed,status,protocol,acc,ari,ami,nmi,fmi,ri,source_sha256,error
V9,flame,123,completed,"raw processed X, StandardScaler; V9 adaptive PCA kNN (upper bound 2000), reliability mix",0.6833333333333333,0.13010463565435448,0.13911158183077252,0.14180730170660244,0.5830249006089744,0.5654114365411437,045e1826ad81f23942c2c37f8855b7b56d1351d11376eba61a5211f2dbe3ab52,
V9,flame,42,completed,"raw processed X, StandardScaler; V9 adaptive PCA kNN (upper bound 2000), reliability mix",0.6875,0.13644159952461477,0.14299647235431115,0.14567794966837933,0.5856198874646105,0.5685146443514645,045e1826ad81f23942c2c37f8855b7b56d1351d11376eba61a5211f2dbe3ab52,
V9,flame,7,completed,"raw processed X, StandardScaler; V9 adaptive PCA kNN (upper bound 2000), reliability mix",0.6833333333333333,0.1307315269222122,0.12546098735474925,0.12818897094110449,0.5810942720108419,0.5654114365411437,045e1826ad81f23942c2c37f8855b7b56d1351d11376eba61a5211f2dbe3ab52,
V9,glass,123,completed,"raw processed X, StandardScaler; V9 adaptive PCA kNN (upper bound 2000), reliability mix",0.4485981308411215,0.40099855378456556,0.6417587982224451,0.6563020213398324,0.5401784503913706,0.7879426089245755,82ba9fce4cb9df7ce9f11e2b513cbf1cd3394d791e73be465bbdeca08d77b560,
V9,glass,42,completed,"raw processed X, StandardScaler; V9 adaptive PCA kNN (upper bound 2000), reliability mix",0.4532710280373832,0.38860624544741573,0.6203870761919328,0.6357778751289882,0.530147037814056,0.783993681716467,82ba9fce4cb9df7ce9f11e2b513cbf1cd3394d791e73be465bbdeca08d77b560,
V9,glass,7,completed,"raw processed X, StandardScaler; V9 adaptive PCA kNN (upper bound 2000), reliability mix",0.4532710280373832,0.38160574403473846,0.605439754098807,0.6214110760984382,0.5242273915731142,0.7821069720503707,82ba9fce4cb9df7ce9f11e2b513cbf1cd3394d791e73be465bbdeca08d77b560,
V9,image_segment,123,completed,"raw processed X, StandardScaler; V9 adaptive PCA kNN (upper bound 2000), reliability mix",0.5142857142857142,0.3036848591827872,0.3608001742727402,0.39165594498893713,0.4048380014416598,0.8272955115060379,ef764bd1d712b44a6d4886f6b5662e8f4b700d4b858c8515a3fe648df0f29ff9,
V9,image_segment,42,completed,"raw processed X, StandardScaler; V9 adaptive PCA kNN (upper bound 2000), reliability mix",0.45714285714285713,0.22279519566439715,0.3318986687163904,0.36412933710261336,0.33610751064311944,0.8065162907268171,ef764bd1d712b44a6d4886f6b5662e8f4b700d4b858c8515a3fe648df0f29ff9,
V9,image_segment,7,completed,"raw processed X, StandardScaler; V9 adaptive PCA kNN (upper bound 2000), reliability mix",0.5142857142857142,0.2870156086721414,0.3588120839163853,0.3899380497636788,0.3920439280095194,0.8211893369788107,ef764bd1d712b44a6d4886f6b5662e8f4b700d4b858c8515a3fe648df0f29ff9,
V9,landsat,123,completed,"raw processed X, StandardScaler; V9 adaptive PCA kNN (upper bound 2000), reliability mix",0.7084554678692221,0.5352990023510082,0.629529598281767,0.630152618968229,0.6311281284927608,0.8487263784662842,22ab32bfc065ff8a82b79a2912a3fd7f3dc2965b89d1a8fe7f8d7748a6d4d5b3,
V9,landsat,42,completed,"raw processed X, StandardScaler; V9 adaptive PCA kNN (upper bound 2000), reliability mix",0.7052987598647125,0.5338050759776017,0.6263035957361962,0.6269289296951471,0.6284265293164388,0.8497340678441011,22ab32bfc065ff8a82b79a2912a3fd7f3dc2965b89d1a8fe7f8d7748a6d4d5b3,
V9,landsat,7,completed,"raw processed X, StandardScaler; V9 adaptive PCA kNN (upper bound 2000), reliability mix",0.7129650507328072,0.5448747204461747,0.6355573109427864,0.6361681070846449,0.63759767536751,0.85298576796396,22ab32bfc065ff8a82b79a2912a3fd7f3dc2965b89d1a8fe7f8d7748a6d4d5b3,
V9,libras_movement,123,completed,"raw processed X, StandardScaler; V9 adaptive PCA kNN (upper bound 2000), reliability mix",0.3611111111111111,0.20667332892663473,0.4303648700981958,0.49798702576969206,0.2669444106046348,0.8908387496131229,7beeb60e348a83f854aca36cd14528448b0dfcffa5b6c83996c44fe6b9f02b38,
V9,libras_movement,42,completed,"raw processed X, StandardScaler; V9 adaptive PCA kNN (upper bound 2000), reliability mix",0.35,0.22612051829857685,0.4451350010288587,0.511247411821169,0.28607295760772194,0.8923243577839678,7beeb60e348a83f854aca36cd14528448b0dfcffa5b6c83996c44fe6b9f02b38,
V9,libras_movement,7,completed,"raw processed X, StandardScaler; V9 adaptive PCA kNN (upper bound 2000), reliability mix",0.3638888888888889,0.212484337910756,0.4414349330219176,0.5077357405380776,0.27198435169115803,0.8921696069328381,7beeb60e348a83f854aca36cd14528448b0dfcffa5b6c83996c44fe6b9f02b38,
V9,olivetti_faces,123,completed,"raw processed X, StandardScaler; V9 adaptive PCA kNN (upper bound 2000), reliability mix",0.285,0.11732054417990266,0.25314211099121653,0.5409161184731114,0.14269796440293794,0.9532832080200502,87c8efe08645d20f3f080712b99530f3d5e1a3d1ea6a1e47bb316c5466d56b83,
V9,olivetti_faces,42,completed,"raw processed X, StandardScaler; V9 adaptive PCA kNN (upper bound 2000), reliability mix",0.29,0.10838806089029393,0.23130841113812817,0.5341940214002555,0.13167994122322085,0.9557017543859649,87c8efe08645d20f3f080712b99530f3d5e1a3d1ea6a1e47bb316c5466d56b83,
V9,olivetti_faces,7,completed,"raw processed X, StandardScaler; V9 adaptive PCA kNN (upper bound 2000), reliability mix",0.28,0.1051969152612188,0.22860051554000188,0.5344931527893535,0.1283725083157044,0.9557894736842105,87c8efe08645d20f3f080712b99530f3d5e1a3d1ea6a1e47bb316c5466d56b83,
V9,rice,123,completed,"raw processed X, StandardScaler; V9 adaptive PCA kNN (upper bound 2000), reliability mix",0.7758530183727034,0.30416354394393447,0.2511259386347684,0.25126899344218173,0.6560657054400278,0.6520984627512267,118992b5c55ac1ae7e972defc33366c566171f7cc57a09a11806794fc34e1493,
V9,rice,42,completed,"raw processed X, StandardScaler; V9 adaptive PCA kNN (upper bound 2000), reliability mix",0.7241469816272966,0.19954358270000516,0.220355113564975,0.2205080745542125,0.6185673632313687,0.6003788513046528,118992b5c55ac1ae7e972defc33366c566171f7cc57a09a11806794fc34e1493,
V9,rice,7,completed,"raw processed X, StandardScaler; V9 adaptive PCA kNN (upper bound 2000), reliability mix",0.7719160104986876,0.2954960721316147,0.24858775420610058,0.24873143302424033,0.652249479755187,0.6477841884361462,118992b5c55ac1ae7e972defc33366c566171f7cc57a09a11806794fc34e1493,
