dataset,n_samples,n_features,n_clusters,AHDPC_ACC,AHDPC_NMI,AHDPC_ARI,AHDPC_AMI,AHDPC_RI,AHDPC_FMI,HDPC_ACC,HDPC_NMI,HDPC_ARI,HDPC_AMI,HDPC_RI,HDPC_FMI,V9_ACC,V9_NMI,V9_ARI,V9_AMI,V9_RI,V9_FMI,delta_ACC_V9_minus_AHDPC,delta_NMI_V9_minus_AHDPC,delta_ARI_V9_minus_AHDPC,delta_AMI_V9_minus_AHDPC,delta_RI_V9_minus_AHDPC,delta_FMI_V9_minus_AHDPC,delta_ACC_V9_minus_HDPC,delta_NMI_V9_minus_HDPC,delta_ARI_V9_minus_HDPC,delta_AMI_V9_minus_HDPC,delta_RI_V9_minus_HDPC,delta_FMI_V9_minus_HDPC
parkinsons,195,22,2,0.5692307692307692,0.19264792725353524,-0.017055189582034502,0.18909679595019346,0.5070578905630452,0.5857476240793306,0.5743589743589743,0.19595522700690837,-0.01209472543873633,0.19243031455869336,0.508538197197991,0.5858460417977375,0.5743589743589743,0.11052582939992224,-0.0964872764606665,0.10596412068644241,0.508538197197991,0.6317877224970091,0.00512820512820511,-0.082122097853613,-0.079432086878632,-0.08313267526375105,0.001480306634945805,0.04604009841767853,0.0,-0.08542939760698613,-0.08439255102193018,-0.08646619387225095,0.0,0.045941680699271625
patient_treatment_classification,4412,10,2,0.5208522212148685,0.0018396526086373187,0.0014659678729078526,0.001674081531096489,0.500756474428369,0.5100613400767675,0.5206255666364461,0.001799332459088339,0.0014296297790087002,0.0016337568254584484,0.5007376679047457,0.5100345789820406,0.570716228467815,0.018955731892711155,0.019561990744719183,0.01879271026305582,0.5098904843717789,0.5201493321358888,0.049864007252946485,0.017116079284073837,0.01809602287181133,0.01711862873195933,0.009134009943409849,0.010087992059121254,0.0500906618313689,0.017156399433622817,0.018132360965710484,0.017158953437597373,0.009152816467033142,0.010114753153848133
pen_based_recognition_of_handwritten_digits,7494,16,10,0.5635174806511876,0.6799784367799243,0.49522468069720965,0.6790910762941773,0.8747923112723909,0.5874928291110438,0.5871363757672805,0.6849247222850069,0.4889419108513409,0.684078417640677,0.8760228165627836,0.5776933291233063,0.7284494262076328,0.6871235958536822,0.5497100858163735,0.6863790355490886,0.9161961358757365,0.5967926766518372,0.1649319455564452,0.007145159073757901,0.05448540511916383,0.007287959254911325,0.041403824603345574,0.009299847540793382,0.14131305044035225,0.002198873568675319,0.06076817496503256,0.0023006179084116285,0.04017331931295287,0.01909934752853093
ph_recognition,653,3,15,0.5987748851454824,0.6239828503056914,0.40542443043406784,0.5986108319740958,0.921020490609645,0.44929224948924157,0.6171516079632465,0.6211321692142616,0.4269006716917635,0.5958272654769378,0.9262488373622451,0.4670890282700248,0.5666156202143952,0.6190503659124016,0.41642958564163757,0.5937364221320077,0.9207950093480773,0.46128437106659564,-0.03215926493108723,-0.00493248439328986,0.011005155207569728,-0.00487440984208809,-0.00022548126156762827,0.011992121577354076,-0.050535987748851374,-0.00208180330186003,-0.010471086050125922,-0.002090843344930038,-0.0054538280141677165,-0.005804657203429153
pima_indians_diabetes_database,768,8,2,0.6432291666666666,0.0030181172992366054,0.014542544445104395,0.0015481845803825922,0.540430790960452,0.6949400553909654,0.5807291666666666,0.0004514132089764328,0.005202442502176444,-0.0006148530509877644,0.5123995002172969,0.5785104428886019,0.6770833333333334,0.11726324671739728,0.12422308053410851,0.11640199718020809,0.5621468926553672,0.5817246084879172,0.03385416666666674,0.11424512941816067,0.1096805360890041,0.1148538125998255,0.021716101694915224,-0.11321544690304819,0.09635416666666674,0.11681183350842085,0.11902063803193207,0.11701685023119586,0.04974739243807036,0.0032141655993153107
pistachio,2148,28,2,0.5754189944134078,0.0031527064322950608,0.009151350379460466,0.002694960683575451,0.5111484649231226,0.6478341366230023,0.5754189944134078,0.004568331513321941,0.0012950345568737754,0.003755470675869127,0.5111484649231226,0.7136725199905734,0.7742085661080075,0.23976393899458812,0.3004415311967916,0.2395063394202158,0.6502178345948918,0.6538539125079506,0.19878957169459965,0.23661123256229305,0.29129018081733116,0.23681137873664035,0.1390693696717692,0.006019775884948286,0.19878957169459965,0.23519560748126617,0.2991464966399178,0.23575086874434667,0.1390693696717692,-0.0598186074826228
planning_relax,182,12,2,0.5,8.422913112661683e-05,-0.004617859841998109,-0.0042358750436094095,0.4972375690607735,0.5394431240678076,0.6153846153846154,0.0001281517100250979,0.001004096843853286,-0.004746299019004918,0.5240118997025074,0.6105015921549992,0.5054945054945055,0.0005998532144931707,-0.004605721298703089,-0.0037190773995124165,0.4972982818286686,0.5396148231696513,0.005494505494505475,0.0005156240833665539,1.2138543295019295e-05,0.000516797644096993,6.071276789509916e-05,0.00017169910184366977,-0.10989010989010994,0.0004717015044680728,-0.0056098181425563755,0.0010272216194925016,-0.026713617873838802,-0.07088676898534796
poker-hand,10000,10,2,0.5389,1.1654796469370274e-06,4.828415407096421e-05,-0.00011315832435203734,0.5029767176717672,0.6778589293798292,0.5363,4.901697436083578e-06,0.00014190799206567167,-9.8215590859069e-05,0.5025856385638564,0.6547941916858377,0.5044,6.597519426947833e-05,-2.2351447217490234e-05,-6.362406621715872e-06,0.49998871887188717,0.501768223341016,-0.034500000000000086,6.48097146225413e-05,-7.063560128845444e-05,0.00010679591773032146,-0.002987998799880043,-0.17609070603881316,-0.03190000000000004,6.107349683339475e-05,-0.00016425943928316192,9.185318423735312e-05,-0.002596919691969235,-0.15302596834482174
predicting_pulsar_star,9273,8,2,0.9082281893669794,6.744480716506771e-05,-0.0001937474327248044,-0.0001475380014937636,0.8332825303815143,0.9128234282000955,0.9082281893669794,6.744480716506771e-05,-0.0001937474327248044,-0.0001475380014937636,0.8332825303815143,0.9128234282000955,0.9687264100075488,0.6067605809107445,0.757626875861872,0.6066835636428934,0.9394023600297262,0.9648103321415981,0.06049822064056942,0.6066931361035794,0.7578206232945969,0.6068311016443872,0.10611982964821187,0.051986903941502516,0.06049822064056942,0.6066931361035794,0.7578206232945969,0.6068311016443872,0.10611982964821187,0.051986903941502516
pumpkin_seeds,2500,12,2,0.6064,0.08552691207900312,0.04445542300067339,0.08521532297679661,0.5224509003601441,0.6084998423551499,0.5204,0.0008440416367855871,6.666653846178501e-05,4.790742193328186e-05,0.5006325730292117,0.7072715558929891,0.7908,0.2617559167507776,0.3379815331988093,0.26154136384239823,0.6689968787515006,0.6717352677085121,0.1843999999999999,0.17622900467177446,0.2935261101981359,0.1763260408656016,0.14654597839135652,0.06323542535336224,0.2704,0.260911875113992,0.33791486666034753,0.26149345642046495,0.1683643057222889,-0.03553628818447696
raisin,900,7,2,0.7322222222222222,0.27710259672387344,0.21505769359678106,0.2764594409175536,0.6074181188975405,0.6556355039674746,0.7033333333333334,0.25133545774017835,0.16475646826336948,0.25064544964875757,0.5822246941045606,0.6479031016052605,0.7811111111111111,0.3455601269905991,0.3154555657851979,0.34500044169347893,0.6576665430725498,0.6849147391514367,0.04888888888888887,0.06845753026672569,0.10039787218841684,0.06854100077592534,0.0502484241750093,0.029279235183962138,0.07777777777777772,0.09422466925042078,0.15069909752182842,0.09435499204472136,0.07544184896798922,0.0370116375461762
reuters,6576,4096,3,0.43202554744525545,0.0009520474561002227,7.27226325784506e-05,0.0002975722516702977,0.35150796073751306,0.5923817196736003,0.4318734793187348,0.0006353639220623599,4.832076117608143e-05,2.870829952227322e-05,0.3514016633824577,0.5924584714419877,0.5311739659367397,0.30612603597133925,0.21153681325283116,0.30591922808001454,0.6234838056118343,0.5169231234629741,0.09914841849148426,0.305173988515239,0.2114640906202527,0.3056216558283442,0.2719758448743212,-0.07545859621062623,0.09930048661800489,0.3054906720492769,0.21148849249165508,0.30589051978049225,0.27208214222937654,-0.07553534797901362
rice_dataset_cammeo_and_osmancik,3810,7,2,0.9154855643044619,0.5801389283312455,0.6901915313154557,0.5800576548012045,0.8452158825381797,0.8496262065220037,0.5577427821522309,0.018899317600898,-0.006414663051369795,0.018557420443813095,0.5065389404428936,0.7015031335150617,0.9152230971128609,0.5761394720945737,0.6893960890221822,0.5760577939743095,0.8447797005159076,0.848281496069948,-0.0002624671916010568,-0.00399945623667175,-0.0007954422932735516,-0.003999860826895074,-0.00043618202227213576,-0.001344710452055753,0.35748031496062993,0.5572401544936757,0.695810752073552,0.5575003735304963,0.33824076007301396,0.1467783625548863
rice_seed_gonen_jasmine,9999,10,2,0.9863986398639863,0.8992399079634945,0.94632252493997,0.8992325770398631,0.9731645899136823,0.9734651102885178,0.9845984598459846,0.8903572318247087,0.9393283760711894,0.8903492510772936,0.9696683010969631,0.9700270165495132,0.9802980298029803,0.8729373943304752,0.922724012188854,0.8729281337705889,0.9613685313320289,0.9618957571274032,-0.00610061006100604,-0.026302513633019275,-0.02359851275111602,-0.02630444326927428,-0.011796058581653335,-0.011569353161114626,-0.0043004300430042885,-0.01741983749423348,-0.016604363882335327,-0.017421117306704703,-0.008299769764934184,-0.008131259422110015
rmftsa_sleepdata,1024,2,4,0.3818359375,0.04291715562889994,0.03825152941552062,0.03965922315366647,0.606343169599218,0.31397789513942265,0.33984375,0.0400004214260327,0.014347599545560249,0.036389168582505696,0.5435606060606061,0.3579424319213294,0.3564453125,0.03138369811029998,0.03654617314506498,0.028124472923435513,0.610341061827957,0.3067585244623142,-0.025390625,-0.011533457518599959,-0.0017053562704556352,-0.011534750230230956,0.003997892228739031,-0.007219370677108428,0.0166015625,-0.008616723315732724,0.022198573599504733,-0.008264695659070183,0.06678045576735092,-0.05118390745901519
satellite_image,6435,36,6,0.6595182595182595,0.5525752569757062,0.4734658010054118,0.5520744224460055,0.8074326875072911,0.6052406570755784,0.586013986013986,0.42466020199063,0.357915847635344,0.42389467180687307,0.7691304861339054,0.5102650454558187,0.6756798756798756,0.6276777008722468,0.535768487038105,0.6272603325191403,0.8606379908213915,0.621345161287387,0.016161616161616155,0.07510244389654064,0.06230268603269318,0.0751859100731348,0.05320530331410034,0.016104504211808646,0.08966588966588962,0.20301749888161685,0.17785263940276097,0.2033656607122672,0.09150750468748603,0.1110801158315683
secom,1567,590,2,0.9310784939374601,0.001679833720303613,0.010195647544705793,-0.0006432344405673096,0.8715753801465572,0.9330751712070702,0.9298021697511167,0.004422245015085639,0.02191142826019198,0.0019229196681700166,0.8693764512482467,0.9315606736731681,0.5130823229100191,0.005886630950918501,-0.0033979752927262353,0.0052040852740064016,0.5000232281221653,0.6620455413103276,-0.417996171027441,0.004206797230614888,-0.013593622837432028,0.005847319714573711,-0.37155215202439196,-0.2710296298967426,-0.41671984684109764,0.001464385935832862,-0.025309403552918216,0.003281165605836385,-0.36935322312608143,-0.2695151323628405
seeds,210,7,3,0.8904761904761904,0.6574726824121289,0.7043089982672142,0.6544243914120519,0.8686261107313739,0.8028221451808785,0.8857142857142857,0.6505894220016187,0.6944889294609727,0.6474871350056699,0.8645705172020961,0.7958026648183613,0.9095238095238095,0.7088278911704359,0.7504797925423856,0.7062471051106871,0.889587605377079,0.8329314523186068,0.01904761904761909,0.051355208758307014,0.046170794275171456,0.051822713698635225,0.02096149464570518,0.030109307137728303,0.023809523809523836,0.05823846916881714,0.05599086308141288,0.05875997010501721,0.025017088174982938,0.03712878750024551
seismic_bumps,646,24,2,0.6594427244582043,0.0036094428785427898,-0.018883409797821136,0.0017788346881783528,0.5501475988192095,0.7054389253686808,0.6594427244582043,0.0036094428785427898,-0.018883409797821136,0.0017788346881783528,0.5501475988192095,0.7054389253686808,0.5712074303405573,0.033447067129898624,0.016781578295584614,0.03182593249685794,0.5093815249478004,0.6688492597342891,-0.08823529411764697,0.029837624251355832,0.03566498809340575,0.030047097808679583,-0.04076607387140907,-0.0365896656343917,-0.08823529411764697,0.029837624251355832,0.03566498809340575,0.030047097808679583,-0.04076607387140907,-0.0365896656343917
sentiment_labeld_sentences,2748,200,2,0.5043668122270742,7.946917106399071e-08,-8.370954616080022e-07,-0.0007221433202094376,0.49985613523605743,0.7064901901716059,0.5040029112081513,0.0007155484369270184,-1.2602637966690945e-05,-9.058404875748657e-06,0.4998500415167744,0.7067432601819901,0.5738719068413392,0.01745911790178962,0.021498738554136983,0.017191671036016314,0.5107360735994116,0.5332810244293528,0.0695050946142649,0.017459038432618555,0.02149957564959859,0.01791381435622575,0.010879938363354213,-0.1732091657422531,0.06986899563318782,0.0167435694648626,0.021511341192103673,0.017200729440892064,0.01088603208263722,-0.1734622357526373
shuttle,10000,9,2,0.9232,0.49099184375289995,0.5890808201335708,0.4909229522588503,0.858182298229823,0.912039702089413,0.8629,0.17585218047677945,0.34776171019445895,0.1757482253616066,0.7633691569156915,0.8463248916286414,0.7252,0.0499460355896058,0.12872072352935887,0.049854760646861646,0.6013902190219022,0.7016627835326238,-0.19800000000000006,-0.44104580816329414,-0.4603600966042119,-0.4410681916119886,-0.2567920792079208,-0.2103769185567892,-0.13770000000000004,-0.12590614488717364,-0.21904098666510008,-0.12589346471474497,-0.16197893789378937,-0.14466210809601765
siberian_weather_stats,1407,11,7,0.31627576403695806,0.054445350321056955,0.010013066491782992,0.04690763439870628,0.603375117907718,0.2809265189369515,0.31840796019900497,0.06279865609864033,0.014163183705926828,0.054461347547399376,0.6053900382258591,0.28365208286848925,0.2658137882018479,0.08758360754537281,0.01937173412999836,0.0802877684374895,0.6643464247549087,0.2313428715045704,-0.05046197583511014,0.033138257224315855,0.009358667638215369,0.03338013403878322,0.060971306847190654,-0.049583647432381084,-0.052594171997157046,0.024784951446732484,0.005208550424071532,0.025826420890090122,0.058956386529049554,-0.05230921136391886
skillcraft1_master_table_dataset,3303,18,6,0.2482591583409022,0.01511188546249164,0.00637310839203701,0.011760232355719446,0.23206570463538,0.4373209643299658,0.246745382985165,0.004448161927184386,-0.00025273437365316983,0.0007709225529958696,0.2019313976446719,0.44064669571041876,0.3260672116257947,0.15799960779657343,0.08479856390099984,0.15613676204489332,0.7200571842164668,0.25710496355585055,0.07780805328489251,0.14288772233408178,0.07842545550896282,0.1443765296891739,0.4879914795810868,-0.18021600077411526,0.07932182864062973,0.15355144586938904,0.085051298274653,0.15536583949189745,0.5181257865717949,-0.1835417321545682
smoker_condition,1012,7,2,0.9920948616600791,0.9315503208446605,0.9685425901753804,0.9314998331515725,0.9842991911112153,0.984933690983099,0.9920948616600791,0.9315503208446605,0.9685425901753804,0.9314998331515725,0.9842991911112153,0.984933690983099,0.9822134387351779,0.8721814880225962,0.9299489080728276,0.8720874894881324,0.9650250407572043,0.9663189148732869,-0.00988142292490124,-0.05936883282206429,-0.03859368210255276,-0.05941234366344006,-0.019274150354011033,-0.018614776109812103,-0.00988142292490124,-0.05936883282206429,-0.03859368210255276,-0.05941234366344006,-0.019274150354011033,-0.018614776109812103
sms_spam_collection,835,500,2,0.8718562874251496,0.05639624939567758,0.06370225628171049,0.0533891599012151,0.7762862763681271,0.8795401473180071,0.8646706586826347,0.0008556506165829069,-0.0020130775319902442,-0.0014916797125371067,0.7656887663521877,0.8747181319422161,0.9736526946107784,0.7175714636176144,0.8521414155299896,0.717122888122561,0.9486322319389997,0.9669812673618667,0.10179640718562877,0.6611752142219368,0.7884391592482791,0.6637337282213459,0.17234595557087262,0.08744112004385962,0.1089820359281437,0.7167158130010315,0.8541544930619798,0.718614567835098,0.18294346558681196,0.09226313541965059
spambase,4601,57,2,0.6057378830688981,0.00032381204444203646,-0.00015200992432647353,-0.00010966866284226695,0.52225716526653,0.7225299569356163,0.6057378830688981,0.00032381204444203646,-0.00015200992432647353,-0.00010966866284226695,0.52225716526653,0.7225299569356163,0.8824168658987177,0.4673405825783617,0.584257522168847,0.4672545721460136,0.7924402067603451,0.8002637023310097,0.2766789828298196,0.46701677053391966,0.5844095320931735,0.4673642408088559,0.2701830414938151,0.07773374539539346,0.2766789828298196,0.46701677053391966,0.5844095320931735,0.4673642408088559,0.2701830414938151,0.07773374539539346
spectf_heart,80,44,2,0.5875,0.02925680930048149,0.020465428614826243,0.0195387441761098,0.5091772151898735,0.5469970186167014,0.525,0.0018289908837027088,-0.010158953980258942,-0.007465495435122031,0.49493670886075947,0.491077820192316,0.6875,0.25821680907612976,0.1339445883994419,0.249941846940705,0.564873417721519,0.6418452484879147,0.09999999999999998,0.22895999977564827,0.11347915978461566,0.23040310276459522,0.05569620253164553,0.09484822987121333,0.16249999999999998,0.25638781819242706,0.14410354237970086,0.257407342375827,0.06993670886075953,0.1507674282955987
statlog_german_credit,1000,24,2,0.692,4.8880232063763076e-05,0.0013516185399851989,-0.0013940148409528094,0.5733013013013013,0.7451119449241689,0.674,0.009636010165567371,0.04496615513004775,0.008669399868157079,0.5601121121121121,0.6739635209750712,0.57,0.0017752976890438954,0.009380230992776068,0.0009895031891362992,0.5093093093093093,0.5580626083131535,-0.122,0.0017264174569801324,0.008028612452790868,0.0023835180300891086,-0.06399199199199201,-0.18704933661101542,-0.10400000000000009,-0.007860712476523476,-0.035585924137271685,-0.007679896679020779,-0.050802802802802804,-0.11590091266191771
statlog_image_segmentation,2310,19,7,0.5233766233766234,0.5338820072281871,0.3849179876216555,0.5317670381806693,0.8097825373702376,0.508790559743982,0.5965367965367966,0.6503758213679044,0.5150225850920673,0.6489043430395268,0.8656598778729572,0.5994042097033863,0.587012987012987,0.6037354733238086,0.47150958604538595,0.6020359235489691,0.8543890929339175,0.5617607935589493,0.0636363636363636,0.06985346609562149,0.08659159842373043,0.07026888536829978,0.04460655556367987,0.05297023381496724,-0.009523809523809601,-0.04664034804409578,-0.04351299904668138,-0.046868419490557756,-0.011270784939039658,-0.037643416144437
steel-plates-fault,1941,33,2,0.5054095826893354,0.11517238059977418,-0.043954750528472246,0.11475499877662912,0.49980082537962683,0.6120307554523204,0.506439979392066,0.12118703568702882,-0.044184934064894016,0.12077185370798453,0.4998252574663926,0.6125632710988895,0.5110767645543535,0.10280454872614089,-0.039868770238855426,0.10238964779494865,0.49998778395661714,0.6053690760039323,0.005667181865018023,-0.012367831873633287,0.00408598028961682,-0.01236535098168047,0.00018695857699030372,-0.006661679448388136,0.004636785162287493,-0.018382486960887928,0.0043161638260385896,-0.01838220591303588,0.0001625264902245238,-0.007194195094957223
street_view_house_numbers,732,1024,10,0.19672131147540983,0.025595440094646708,0.0012893318776964942,0.0019715939119099896,0.1333826706435529,0.3342184860505607,0.1953551912568306,0.0269872569090422,0.000625144955978444,0.0022744934573486805,0.13488895367525586,0.3328914526693838,0.15027322404371585,0.03489981066959358,-7.855197509126462e-05,0.008926376441417085,0.7951641960634807,0.11572175795722832,-0.046448087431693985,0.00930437057494687,-0.0013678838527877587,0.006954782529507096,0.6617815254199277,-0.21849672809333237,-0.04508196721311475,0.007912553760551378,-0.0007036969310697086,0.0066518829840684045,0.6602752423882248,-0.21716969471215547
student_grade,395,29,2,0.5848101265822785,2.3266762940479948e-05,-0.00026568624815010073,-0.0020959551725462868,0.51315299106856,0.5857654105358278,0.660759493670886,0.0001347370300812921,-0.0023764981080455438,-0.0035244065399779394,0.5505493799396003,0.7270804094562953,0.7189873417721518,0.1095904750163858,0.18232231310699992,0.10782416359892835,0.5948853048898027,0.6308000184523466,0.13417721518987336,0.10956720825344532,0.18258799935515002,0.10992011877147465,0.08173231382124269,0.04503460791651881,0.0582278481012658,0.10945573798630451,0.18469881121504547,0.1113485701389063,0.04433592495020244,-0.0962803910039487
synthetic_control,600,60,6,0.605,0.7413615561644248,0.571280498991768,0.737866781700092,0.8552643294379522,0.6737847095422639,0.5833333333333334,0.6377500591176243,0.4610007381140143,0.6329021597738663,0.807590428491931,0.5957766243502666,0.5683333333333334,0.778408241616416,0.603087034747332,0.775488771813418,0.8667223149693934,0.6986781760430419,-0.036666666666666625,0.03704668545199119,0.031806535755564025,0.03762199011332601,0.011457985531441284,0.02489346650077806,-0.015000000000000013,0.1406581824987917,0.14208629663331773,0.1425866120395517,0.05913188647746248,0.10290155169277537
tamilnadu-electricity,10000,2,20,0.0741,0.00665626090722721,-6.688676283523847e-05,-0.0002335154958002194,0.8209794379437944,0.0874082527544755,0.0728,0.007535624324850071,0.00030519963831486475,3.1624234683724386e-05,0.6514188218821882,0.1349780076523472,0.0654,0.006095353253188147,-7.607746029211398e-05,-4.321322900786087e-05,0.9002130813081308,0.05253842530298038,-0.0087,-0.0005609076540390627,-9.19069745687551e-06,0.00019030226679235855,0.07923364336433647,-0.034869827451495125,-0.007400000000000004,-0.0014402710716619237,-0.0003812770986069787,-7.483746369158525e-05,0.24879425942594258,-0.08243958234936681
tr45.wc,676,8261,9,0.2455621301775148,0.03114747046940771,0.0021291737839421493,0.006371667462413248,0.16718387026079334,0.3769026946481484,0.23964497041420119,0.031398440675979154,-0.0022826955961883035,0.004298912027866429,0.17175980714442252,0.3697543948101766,0.2485207100591716,0.11990900176247256,0.006901925826892472,0.09586428487187718,0.509002849002849,0.2730867959262792,0.002958579881656792,0.08876153129306485,0.004772752042950322,0.08949261740946393,0.34181897874205563,-0.1038158987218692,0.008875739644970404,0.08851056108649341,0.009184621423080776,0.09156537284401074,0.33724304185842646,-0.09666759888389737
turkish_music_emotion,400,50,4,0.29,0.059053612892071485,0.004992912626546752,0.04640349355716869,0.32974937343358396,0.4614631886423532,0.2725,0.0295284305111736,0.0008252564004788132,0.014276848843507101,0.29021303258145364,0.4777692143747747,0.5875,0.3376203890814502,0.29954209030772444,0.3321212300383271,0.7367794486215539,0.47520331470788774,0.29750000000000004,0.2785667761893787,0.29454917768117767,0.2857177364811584,0.4070300751879699,0.013740126065534541,0.315,0.3080919585702766,0.2987168339072456,0.31784438119482,0.4465664160401002,-0.0025658996668869727
user_knowledge_modeling,258,5,4,0.5155038759689923,0.1857886115884671,0.12217556033940538,0.17289387376838403,0.6134286489910415,0.4048058428346528,0.437984496124031,0.1583489021499056,0.14470704625618194,0.1446708339628504,0.6130063644315749,0.43151395792733016,0.49224806201550386,0.17595163404364933,0.13746572289355147,0.16448438080770533,0.6498054474708171,0.38173420800365343,-0.023255813953488413,-0.009836977544817771,0.015290162554146086,-0.008409492960678694,0.036376798479775596,-0.023071634830999388,0.054263565891472854,0.017602731893743728,-0.007241323362630475,0.019813546844854923,0.036799083039242286,-0.04977974992367673
vehicle,846,18,4,0.34988179669030733,0.1212758975457592,0.05809380962910768,0.11673052470979836,0.5160966329542435,0.4038540458977318,0.32387706855791965,0.09438400631040178,0.017681779546398935,0.08938357043375803,0.40176535593884205,0.43577666286101296,0.3747044917257683,0.09272457878993193,0.06575515225625984,0.08919842994288274,0.6479947403024326,0.30096810206208024,0.024822695035460973,-0.028551318755827268,0.007661342627152165,-0.02753209476691562,0.1318981073481892,-0.10288594383565153,0.05082742316784866,-0.0016594275204698528,0.04807337270986091,-0.00018514049087528517,0.2462293843635906,-0.13480856079893272
wall-robot-navigation,5456,24,4,0.37298387096774194,0.10114096412783488,0.03567318125394876,0.10053109708553028,0.5758200929492435,0.35011691067682765,0.4180718475073314,0.10306947330059933,0.04738034342003776,0.1024185985501137,0.5571447675059337,0.3939775712331952,0.42576979472140764,0.10280329548342415,0.05514688746085269,0.10219675016066324,0.5858808136956329,0.3608801633102501,0.0527859237536657,0.0016623313555892694,0.019473706206903925,0.0016656530751329585,0.010060720746389418,0.010763252633422427,0.0076979472140762395,-0.0002661778171751811,0.007766544040814928,-0.00022184838945046859,0.02873604618969927,-0.03309740792294513
water_quality,2011,9,2,0.5987071108901044,0.002615242197962473,0.006031601931154532,0.0019958915375057167,0.5192471258822744,0.7009715449472927,0.5967180507210343,0.0022907897839185556,0.007201129625196321,0.0017184844070803518,0.5184693142937723,0.6877098811779281,0.5002486325211337,0.00019587772609613063,-0.0007159218610042897,-0.0001689672550704166,0.4997513674788662,0.5103041535988881,-0.0984584783689707,-0.0024193644718663422,-0.006747523792158822,-0.002164858792576133,-0.01949575840340817,-0.1906673913484046,-0.09646941819990063,-0.002094912057822425,-0.00791705148620061,-0.0018874516621507683,-0.018717946814906072,-0.17740572757903994
weather,365,192,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
website_phishing,1353,9,3,0.5218033998521804,0.030656351292573804,0.03662429855589922,0.02909788224984593,0.5276899460764376,0.4504671003733933,0.5365853658536586,0.0754330578910177,0.06528868696056148,0.07389750099480287,0.534721219993265,0.49509851359877793,0.7058388765705839,0.24796510475616942,0.33494908429785264,0.24676748081477104,0.6752078440633787,0.6156076160023912,0.18403547671840348,0.21730875346359563,0.2983247857419534,0.2176695985649251,0.14751789798694115,0.1651405156289979,0.1692535107169253,0.17253204686515172,0.2696603973372912,0.17286997981996816,0.1404866240701137,0.12050910240361329
wine,178,13,3,0.6685393258426966,0.5581221369342073,0.42652466491789875,0.5526540737059151,0.7158636450199962,0.6659985291936977,0.6629213483146067,0.5646216902256501,0.4411650673060882,0.5594791551662517,0.72741699993652,0.6674691200294166,0.9719101123595506,0.8844141140654393,0.9121705074831796,0.8831879861735377,0.960769377261474,0.9417487765865837,0.303370786516854,0.32629197713123204,0.48564584256528087,0.33053391246762254,0.24490573224147782,0.275750247392886,0.3089887640449439,0.31979242383978923,0.47100544017709145,0.323708831007286,0.23335237732495406,0.27427965655716713
wine_customer,178,13,3,0.6685393258426966,0.5581221369342073,0.42652466491789875,0.5526540737059151,0.7158636450199962,0.6659985291936977,0.6629213483146067,0.5646216902256501,0.4411650673060882,0.5594791551662517,0.72741699993652,0.6674691200294166,0.9719101123595506,0.8844141140654393,0.9121705074831796,0.8831879861735377,0.960769377261474,0.9417487765865837,0.303370786516854,0.32629197713123204,0.48564584256528087,0.33053391246762254,0.24490573224147782,0.275750247392886,0.3089887640449439,0.31979242383978923,0.47100544017709145,0.323708831007286,0.23335237732495406,0.27427965655716713
wine_quality,4873,11,5,0.4159655243176688,0.045859111033613606,0.0319515638720103,0.044631348639840085,0.568515667410351,0.3562758650282608,0.4046788426020932,0.0424693035654889,0.02661315356619552,0.04129114366893502,0.5658645018612326,0.3531108419262811,0.3617894520829058,0.06182715519339311,0.04211980833953904,0.06067778582463192,0.6056757064579903,0.3132386845301114,-0.054176072234763006,0.015968044159779503,0.010168244467528738,0.01604643718479184,0.037160039047639315,-0.04303718049814942,-0.04288939051918739,0.01935785162790421,0.015506654773343516,0.019386642155696902,0.03981120459675769,-0.03987215739616973
wireless_indoor_localization,2000,7,4,0.6115,0.571491760728193,0.38500001808091827,0.5706644371791525,0.7012731365682842,0.6156218667625508,0.6505,0.5703669297529524,0.4237898032129383,0.569480474768324,0.7326133066533267,0.627693721249219,0.9075,0.785043965729852,0.7688149101483902,0.7846915914788762,0.9123686843421711,0.8276541901538437,0.29599999999999993,0.21355220500165906,0.38381489206747194,0.21402715429972374,0.21109554777388695,0.21203232339129285,0.257,0.21467703597689958,0.3450251069354519,0.21521111671055226,0.17975537768884442,0.1999604689046247
world12d,150,12,5,0.88,0.7971735822766207,0.7922893620020032,0.7892411229818282,0.9210738255033557,0.8476003174567914,0.8733333333333333,0.7930556333694183,0.789554101290147,0.7845652709279659,0.9205369127516778,0.8446046242446122,0.74,0.7252855062405913,0.6827111982182704,0.7141209108637636,0.8811633109619686,0.7629531940291439,-0.14,-0.07188807603602942,-0.10957816378373275,-0.07512021211806463,-0.039910514541387054,-0.08464712342764757,-0.1333333333333333,-0.06777012712882702,-0.1068429030718766,-0.0704443600642023,-0.03937360178970917,-0.08165143021546839
