epoch,loss,L_cut,L_orth,L_var,variance_min
69.0,60743.578125,0.24552786350250244,60743.33203125,0.0,13.263388633728027
70.0,59112.3359375,0.24641044437885284,59112.08984375,0.0,13.192026138305664
71.0,57556.37890625,0.2472744733095169,57556.1328125,0.0,13.122027397155762
72.0,56071.2890625,0.2481216937303543,56071.0390625,0.0,13.053633689880371
73.0,54652.35546875,0.24895308911800385,54652.10546875,0.0,12.986841201782227
74.0,53295.140625,0.24976974725723267,53294.890625,0.0,12.921479225158691
75.0,51995.9296875,0.2505725026130676,51995.6796875,0.0,12.857430458068848
76.0,50750.9921875,0.25136223435401917,50750.7421875,0.0,12.794465065002441
77.0,49557.00390625,0.25213930010795593,49556.75,0.0,12.732620239257812
78.0,48411.13671875,0.25290390849113464,48410.8828125,0.0,12.67205810546875
79.0,47310.41015625,0.2536565661430359,47310.15625,0.0,12.562851905822754
80.0,46252.25390625,0.25439777970314026,46252.0,0.0,12.440549850463867
