dataset,role_class,arm,seed,status,ARI,NMI,L_rec,effective_changed_coordinate_rate_mean,epochs_audited,requested_change_ratio_mean,support_change_ratio_mean,total_absolute_change_mean,value_change_ratio_mean
Mouse_retina,registered_scrna_count,C3_MixedMatched,7,completed_valid,0.8562564924758048,0.6821239545737561,0.8925693521554443,0.26934978148946354,30,0.2693516522988506,0.2815271915908365,226058.79381564484,0.0
Mouse_retina,registered_scrna_count,C4_StaticHard,42,completed_valid,0.8199544203910125,0.5760740793616159,0.8871492533391463,0.2693516522988506,30,0.2693516522988506,0.07824940882423373,243233.1709510325,0.22813606895553956
Mouse_retina,registered_scrna_count,C4_StaticHard,123,completed_valid,0.8492250442093426,0.6151798721855453,0.8852663074416676,0.2693516522988506,30,0.2693516522988506,0.07506466764447638,243247.44105259975,0.2286942561162995
Mouse_retina,registered_scrna_count,C4_StaticHard,7,completed_valid,0.8502517658279033,0.6230419866676127,0.8819049224542932,0.2693516522988506,30,0.2693516522988506,0.055531733916028087,239810.65803466074,0.23516423212005103
Baron Human,registered_scrna_count,C_clean_no_corruption,42,completed_valid,0.10879349038689042,0.14825702930389537,0.7288965282602686,0.0,30,0.0,0.0,0.0,0.0
Baron Human,registered_scrna_count,C_clean_no_corruption,123,completed_valid,0.17359440229115994,0.2571492879750455,0.7273619924476338,0.0,30,0.0,0.0,0.0,0.0
Baron Human,registered_scrna_count,C_clean_no_corruption,7,completed_valid,0.15095366077298253,0.17564924362169457,0.7355285237885244,0.0,30,0.0,0.0,0.0,0.0
Baron Human,registered_scrna_count,C0_MatchedRandom,42,completed_valid,0.11558078062145714,0.18997239963693552,0.7840509224313206,0.07899028221512247,30,0.07899028221512247,0.04266990716088827,2114432.2298775897,0.022818243896185857
Baron Human,registered_scrna_count,C0_MatchedRandom,123,completed_valid,0.1835170749300842,0.30396821181267136,0.7833153723527829,0.07899028221512247,30,0.07899028221512247,0.04276358443773912,2109472.967679489,0.022846100560091512
Baron Human,registered_scrna_count,C0_MatchedRandom,7,completed_valid,0.14673488124459305,0.24684331923059877,0.782768049792783,0.07899028221512247,30,0.07899028221512247,0.04238745784522542,2099684.9869817006,0.02294470821993453
Baron Human,registered_scrna_count,C1_ValueOnly,42,completed_valid,0.154997413473053,0.2483587187338569,0.8271789290738266,0.07899028221512247,30,0.07899028221512247,0.14875208924979294,10534045.821149731,0.051150628130793206
Baron Human,registered_scrna_count,C1_ValueOnly,123,completed_valid,0.13552821307575819,0.23761500654368675,0.8300445222414509,0.07899028221512247,30,0.07899028221512247,0.1486120971877095,10519625.803239027,0.05112218598390724
