epoch,loss,L_cut,L_orth,L_var,variance_min
44.0,309518.96875,0.21449433267116547,309518.75,0.0,16.3187198638916
45.0,293932.5625,0.215951070189476,293932.34375,0.0,16.07744026184082
46.0,279614.03125,0.21737217903137207,279613.8125,0.0,15.841348648071289
47.0,266431.84375,0.21875879168510437,266431.625,0.0,15.611896514892578
48.0,254273.96875,0.22011247277259827,254273.75,0.0,15.389945983886719
49.0,243031.09375,0.22143252193927765,243030.875,0.0,15.176738739013672
50.0,232616.65625,0.22271907329559326,232616.4375,0.0,14.972454071044922
51.0,222949.1875,0.2239724099636078,222948.96875,0.0,14.777664184570312
52.0,213960.953125,0.22519737482070923,213960.734375,0.0,14.592462539672852
53.0,205588.84375,0.22639603912830353,205588.625,0.0,14.416281700134277
54.0,197767.671875,0.22756491601467133,197767.4375,0.0,14.248758316040039
55.0,190449.796875,0.22871175408363342,190449.5625,0.0,14.090106010437012
56.0,183589.984375,0.22983390092849731,183589.75,0.0,13.939624786376953
57.0,177148.015625,0.23093464970588684,177147.78125,0.0,13.797197341918945
58.0,171092.296875,0.2320125252008438,171092.0625,0.0,13.66301441192627
59.0,165395.21875,0.23306740820407867,165394.984375,0.0,13.536636352539062
60.0,160038.046875,0.23410306870937347,160037.8125,0.0,13.41699504852295
61.0,154997.828125,0.2351161539554596,154997.59375,0.0,13.303980827331543
62.0,150253.828125,0.23610509932041168,150253.59375,0.0,13.19669246673584
63.0,145788.796875,0.2370699644088745,145788.5625,0.0,13.094611167907715
64.0,141584.015625,0.23801001906394958,141583.78125,0.0,12.996916770935059
65.0,137621.078125,0.2389267385005951,137620.84375,0.0,12.903063774108887
66.0,133878.859375,0.23981909453868866,133878.625,0.0,12.812846183776855
67.0,130338.5625,0.24068894982337952,130338.3203125,0.0,12.725607872009277
68.0,126982.6015625,0.24153928458690643,126982.359375,0.0,12.640996932983398
69.0,123792.765625,0.24237127602100372,123792.5234375,0.0,12.558829307556152
70.0,120753.109375,0.24318766593933105,120752.8671875,0.0,12.478920936584473
71.0,117850.1875,0.24399001896381378,117849.9453125,0.0,12.400787353515625
72.0,115071.9453125,0.24478061497211456,115071.703125,0.0,12.3245210647583
73.0,112406.9140625,0.24556106328964233,112406.671875,0.0,12.24992847442627
74.0,109845.9609375,0.24633246660232544,109845.7109375,0.0,12.176802635192871
75.0,107381.6953125,0.2470952868461609,107381.4453125,0.0,12.105151176452637
76.0,105007.2421875,0.24784989655017853,105006.9921875,0.0,12.034884452819824
77.0,102717.703125,0.2485957145690918,102717.453125,0.0,11.965981483459473
78.0,100508.546875,0.24933373928070068,100508.296875,0.0,11.898420333862305
79.0,98375.578125,0.25006479024887085,98375.328125,0.0,11.832079887390137
80.0,96315.2578125,0.250787615776062,96315.0078125,0.0,11.767146110534668
