bootstrap_ci_high,bootstrap_ci_low,dataset_id,exact_signflip_pvalue,full_minus_variant_mean,full_minus_variant_std,metric,n_paired,paired_seeds,variant
0.0,0.0,Wang,1.0,0.0,0.0,ARI,5,"42,123,7,2025,3407",T_edge_sim_mutual_snn
0.0,0.0,Wang,1.0,0.0,0.0,NMI,5,"42,123,7,2025,3407",T_edge_sim_mutual_snn
0.0,0.0,Wang,1.0,0.0,0.0,ACC,5,"42,123,7,2025,3407",T_edge_sim_mutual_snn
0.0,-0.000721139892359135,Wang,0.5,-0.00035890178839834694,0.0004914819021046556,ARI,5,"42,123,7,2025,3407",T_edge_sim_mutual_snn_distance
-2.2204460492503132e-17,-0.0012006449614906823,Wang,0.5,-0.0005780212127112439,0.0007954057526472713,NMI,5,"42,123,7,2025,3407",T_edge_sim_mutual_snn_distance
0.0,-0.00016808488286590428,Wang,0.5,-8.404244143294104e-05,0.00011507985240157151,ACC,5,"42,123,7,2025,3407",T_edge_sim_mutual_snn_distance
0.0006277609371734716,-0.005344704153336344,Wang,0.3125,-0.0020439018462102164,0.003946026437476815,ARI,5,"42,123,7,2025,3407",T_fixed_mean_gate
0.0010074252748999424,-0.008347665068566035,Wang,0.3125,-0.003181923829960409,0.0060753765297407265,NMI,5,"42,123,7,2025,3407",T_fixed_mean_gate
0.00014707427250761906,-0.00128164723185209,Wang,0.375,-0.00048324403823931663,0.0009295859567445925,ACC,5,"42,123,7,2025,3407",T_fixed_mean_gate
0.0003721066209674273,-0.010787194828512536,Wang,0.25,-0.004955750210911436,0.007084907886727787,ARI,5,"42,123,7,2025,3407",T_no_vicinal
0.0011896552187372843,-0.015591717670072124,Wang,0.3125,-0.0069534586243277016,0.010713640520701867,NMI,5,"42,123,7,2025,3407",T_no_vicinal
8.404244143291883e-05,-0.002563294463704202,Wang,0.25,-0.0011765941800609525,0.001679863667591933,ACC,5,"42,123,7,2025,3407",T_no_vicinal
0.002668550275519177,-0.00043235954629652353,Wang,0.25,0.001161975848583463,0.002019509623957297,ARI,5,"42,123,7,2025,3407",T_random_neighbor
0.0040147166561611105,-0.0005584908122151288,Wang,0.25,0.0017910940253116792,0.002972134067478708,NMI,5,"42,123,7,2025,3407",T_random_neighbor
0.000630318310746869,-0.00012606366214937826,Wang,0.375,0.0002731379346569751,0.0004791156319357248,ACC,5,"42,123,7,2025,3407",T_random_neighbor
0.0007159610900366875,-0.007147919702582129,Wang,0.375,-0.002826266100895647,0.00492607662269222,ARI,5,"42,123,7,2025,3407",T_shuffled_gate
0.001114488637789024,-0.009630379974137116,Wang,0.375,-0.004100402334850872,0.007173683437862202,NMI,5,"42,123,7,2025,3407",T_shuffled_gate
0.00016808488286583766,-0.0017018594390167286,Wang,0.375,-0.0006723395314634173,0.001171235527443545,ACC,5,"42,123,7,2025,3407",T_shuffled_gate
0.0022257089423769914,-0.001754513869907548,Wang,0.8125,0.00027565597500636143,0.002591508424455213,ARI,5,"42,123,7,2025,3407",T_uniform_pseudo_loss
0.00337267242465491,-0.0024147173172760937,Wang,0.8125,0.0004886070014185062,0.0038022700448206957,NMI,5,"42,123,7,2025,3407",T_uniform_pseudo_loss
0.0005252652589557538,-0.0004202122071646386,Wang,0.8125,6.303183107467803e-05,0.0006152558236935032,ACC,5,"42,123,7,2025,3407",T_uniform_pseudo_loss
0.00666855182626167,-0.003347551112194691,breast_cancer_wisconsin_original,1.0,0.0011070002380223266,0.006093591394501588,ARI,5,"42,123,7,2025,3407",F_matched_total_mix
0.007992236168058775,-0.006100759842176373,breast_cancer_wisconsin_original,1.0,0.0006304921086274673,0.008349133898847099,NMI,5,"42,123,7,2025,3407",F_matched_total_mix
0.0017569546120058898,-0.0008784773060029449,breast_cancer_wisconsin_original,1.0,0.00029282576866764833,0.0016038727891806047,ACC,5,"42,123,7,2025,3407",F_matched_total_mix
0.0,0.0,breast_cancer_wisconsin_original,1.0,0.0,0.0,ARI,5,"42,123,7,2025,3407",T_beta_no_mutual
0.0,0.0,breast_cancer_wisconsin_original,1.0,0.0,0.0,NMI,5,"42,123,7,2025,3407",T_beta_no_mutual
0.0,0.0,breast_cancer_wisconsin_original,1.0,0.0,0.0,ACC,5,"42,123,7,2025,3407",T_beta_no_mutual
0.0,-0.003347551112194691,breast_cancer_wisconsin_original,1.0,-0.0011158503707315638,0.0024951172816741183,ARI,5,"42,123,7,2025,3407",T_beta_no_perturb
0.0,-0.006100759842176373,breast_cancer_wisconsin_original,1.0,-0.002033586614058791,0.004547237907169086,NMI,5,"42,123,7,2025,3407",T_beta_no_perturb
0.0,-0.0008784773060029449,breast_cancer_wisconsin_original,1.0,-0.00029282576866764833,0.0006547783243044897,ACC,5,"42,123,7,2025,3407",T_beta_no_perturb
