dataset,seed,config,stage2_baseline,ari_current,ari_stage2,ari_delta,nmi_current,nmi_stage2,nmi_delta,acc_current,acc_stage2,acc_delta,fmi_current,fmi_stage2,fmi_delta,edge_entropy_current,edge_entropy_stage2,edge_entropy_delta,effective_neighbor_count_current,effective_neighbor_count_stage2,effective_neighbor_count_delta,rank_loss_current,rank_loss_stage2,rank_loss_delta
vehicle,123,edge_only_lam0.3_rm1.0,self_null_lambda01,0.085297884724974,0.07784949810124576,0.007448386623728237,0.12011952164587827,0.11720621507062781,0.0029133065752504628,0.375886524822695,0.34988179669030733,0.02600472813238769,0.327636439476129,0.3422334148185594,-0.014596975342430374,1.2270382642745972,1.5367977619171143,-0.3097594976425171,3.506351947784424,4.655965805053711,-1.149613857269287,0.4322463748976588,0.021204747393494473,0.41104162750416434
vehicle,7,edge_only_lam0.5_rm0.5,self_null_lambda01,0.08780125784612132,0.07432510640184943,0.013476151444271889,0.1201981026741809,0.11394269838120846,0.006255404292972444,0.37825059101654845,0.3463356973995272,0.03191489361702127,0.3350209397672596,0.3399312524045969,-0.004910312637337266,1.1825265884399414,1.541992425918579,-0.3594658374786377,3.3921844959259033,4.679249286651611,-1.287064790725708,0.17578716338612138,0.022248622972983866,0.15353854041313753
vehicle,42,edge_only_lam0.5_rm0.5,self_null_lambda01,0.0817770842251772,0.07289675827486661,0.008880325950310589,0.12215492765942267,0.11346608078364162,0.008688846875781045,0.3735224586288416,0.3546099290780142,0.018912529550827395,0.32674588175967795,0.34011737134760184,-0.01337148958792389,1.2334425449371338,1.548693299293518,-0.3152507543563843,3.534522771835327,4.709456920623779,-1.1749341487884521,0.18207844286225736,0.022690465400228278,0.15938797746202907
vehicle,123,edge_only_lam0.5_rm0.5,self_null_lambda01,0.09143812358641629,0.07784949810124576,0.013588625485170522,0.12754628610565935,0.11720621507062781,0.01034007103503154,0.36997635933806144,0.34988179669030733,0.02009456264775411,0.3370876772830715,0.3422334148185594,-0.005145737535487915,1.1751508712768555,1.5367977619171143,-0.3616468906402588,3.3710033893585205,4.655965805053711,-1.2849624156951904,0.17572531935293229,0.021204747393494473,0.1545205719594378
vehicle,7,edge_only_lam0.5_rm1.0,self_null_lambda01,0.08365456037853464,0.07432510640184943,0.009329453976685206,0.11570369581713962,0.11394269838120846,0.0017609974359311525,0.35697399527186763,0.3463356973995272,0.010638297872340441,0.3283011465511531,0.3399312524045969,-0.011630105853443762,1.1686382293701172,1.541992425918579,-0.3733541965484619,3.3364055156707764,4.679249286651611,-1.342843770980835,0.42669965429231527,0.022248622972983866,0.4044510313193314
vehicle,42,edge_only_lam0.5_rm1.0,self_null_lambda01,0.08189436094866896,0.07289675827486661,0.008997602673802355,0.12221750476378282,0.11346608078364162,0.008751423980141199,0.3747044917257683,0.3546099290780142,0.02009456264775411,0.3268493507493738,0.34011737134760184,-0.013268020598228014,1.2316690683364868,1.548693299293518,-0.31702423095703125,3.5244362354278564,4.709456920623779,-1.1850206851959229,0.440201938804239,0.022690465400228278,0.41751147340401074
vehicle,123,edge_only_lam0.5_rm1.0,self_null_lambda01,0.08967988901300422,0.07784949810124576,0.011830390911758457,0.12675419807694238,0.11720621507062781,0.00954798300631457,0.3640661938534279,0.34988179669030733,0.014184397163120588,0.3350475842542595,0.3422334148185594,-0.007185830564299889,1.18659245967865,1.5367977619171143,-0.35020530223846436,3.38854718208313,4.655965805053711,-1.267418622970581,0.4311989816837013,0.021204747393494473,0.4099942342902068
vehicle,7,self_null_lam0.3_rm0.5_si0.3,self_null_lambda01,0.09083102873963543,0.07432510640184943,0.016505922337786,0.11924947924025232,0.11394269838120846,0.005306780859043861,0.3947990543735225,0.3463356973995272,0.048463356973995286,0.3267446044114932,0.3399312524045969,-0.01318664799310365,1.3094689846038818,1.541992425918579,-0.23252344131469727,3.7723212242126465,4.679249286651611,-0.9069280624389648,0.1772998956264928,0.022248622972983866,0.15505127265350893
vehicle,42,self_null_lam0.3_rm0.5_si0.3,self_null_lambda01,0.1003870175973771,0.07289675827486661,0.027490259322510494,0.12228062932300018,0.11346608078364162,0.008814548539358563,0.408983451536643,0.3546099290780142,0.05437352245862881,0.33204213977346,0.34011737134760184,-0.008075231574141861,1.352076768875122,1.548693299293518,-0.196616530418396,3.918877601623535,4.709456920623779,-0.7905793190002441,0.18340171833988278,0.022690465400228278,0.1607112529396545
vehicle,123,self_null_lam0.3_rm0.5_si0.3,self_null_lambda01,0.10150334406594015,0.07784949810124576,0.023653845964694387,0.12218503895659026,0.11720621507062781,0.0049788238859624495,0.4101654846335697,0.34988179669030733,0.06028368794326239,0.3343049608976803,0.3422334148185594,-0.007928453920879097,1.309192419052124,1.5367977619171143,-0.22760534286499023,3.7713186740875244,4.655965805053711,-0.8846471309661865,0.1773145379498601,0.021204747393494473,0.15610979055636562
vehicle,7,self_null_lam0.3_rm0.5_si0.5,self_null_lambda01,0.09083102873963543,0.07432510640184943,0.016505922337786,0.11924947924025232,0.11394269838120846,0.005306780859043861,0.3947990543735225,0.3463356973995272,0.048463356973995286,0.3267446044114932,0.3399312524045969,-0.01318664799310365,1.3094896078109741,1.541992425918579,-0.23250281810760498,3.772406578063965,4.679249286651611,-0.9068427085876465,0.17724813907407225,0.022248622972983866,0.1549995161010884
vehicle,42,self_null_lam0.3_rm0.5_si0.5,self_null_lambda01,0.09910532854785127,0.07289675827486661,0.026208570272984663,0.12102040647560589,0.11346608078364162,0.007554325691964264,0.40543735224586286,0.3546099290780142,0.05082742316784866,0.33123701316940074,0.34011737134760184,-0.008880358178201098,1.351291537284851,1.548693299293518,-0.197401762008667,3.9160969257354736,4.709456920623779,-0.7933599948883057,0.18337982420343907,0.022690465400228278,0.16068935880321078
vehicle,123,self_null_lam0.3_rm0.5_si0.5,self_null_lambda01,0.10074525819090777,0.07784949810124576,0.022895760089662,0.12175404285781435,0.11720621507062781,0.0045478277871865425,0.4101654846335697,0.34988179669030733,0.06028368794326239,0.3334335629094412,0.3422334148185594,-0.008799851909118195,1.3089721202850342,1.5367977619171143,-0.22782564163208008,3.770596742630005,4.655965805053711,-0.885369062423706,0.17718992461450397,0.021204747393494473,0.1559851772210095
vehicle,7,self_null_lam0.3_rm1.0_si0.3,self_null_lambda01,0.09083102873963543,0.07432510640184943,0.016505922337786,0.11924947924025232,0.11394269838120846,0.005306780859043861,0.3947990543735225,0.3463356973995272,0.048463356973995286,0.3267446044114932,0.3399312524045969,-0.01318664799310365,1.2280247211456299,1.541992425918579,-0.3139677047729492,3.507918357849121,4.679249286651611,-1.1713309288024902,0.4273703500628471,0.022248622972983866,0.40512172708986327
vehicle,42,self_null_lam0.3_rm1.0_si0.3,self_null_lambda01,0.09910532854785127,0.07289675827486661,0.026208570272984663,0.12102040647560589,0.11346608078364162,0.007554325691964264,0.40543735224586286,0.3546099290780142,0.05082742316784866,0.33123701316940074,0.34011737134760184,-0.008880358178201098,1.2862334251403809,1.548693299293518,-0.2624598741531372,3.6942222118377686,4.709456920623779,-1.0152347087860107,0.4413535255007446,0.022690465400228278,0.4186630601005163
vehicle,123,self_null_lam0.3_rm1.0_si0.3,self_null_lambda01,0.1009698151678631,0.07784949810124576,0.023120317066617338,0.12176338686263802,0.11720621507062781,0.004557171792010206,0.408983451536643,0.34988179669030733,0.05910165484633567,0.33374181405274733,0.3422334148185594,-0.008491600765812068,1.2589269876480103,1.5367977619171143,-0.277870774269104,3.60506010055542,4.655965805053711,-1.050905704498291,0.43331351801753043,0.021204747393494473,0.41210877062403595
vehicle,7,self_null_lam0.3_rm1.0_si0.5,self_null_lambda01,0.09083102873963543,0.07432510640184943,0.016505922337786,0.11924947924025232,0.11394269838120846,0.005306780859043861,0.3947990543735225,0.3463356973995272,0.048463356973995286,0.3267446044114932,0.3399312524045969,-0.01318664799310365,1.2274329662322998,1.541992425918579,-0.3145594596862793,3.506051540374756,4.679249286651611,-1.1731977462768555,0.42733208974823356,0.022248622972983866,0.4050834667752497
vehicle,42,self_null_lam0.3_rm1.0_si0.5,self_null_lambda01,0.09907403647729825,0.07289675827486661,0.02617727820243164,0.12075954728973866,0.11346608078364162,0.007293466506097038,0.4066193853427896,0.3546099290780142,0.05200945626477538,0.33081275452732645,0.34011737134760184,-0.009304616820275391,1.2858147621154785,1.548693299293518,-0.26287853717803955,3.692830801010132,4.709456920623779,-1.0166261196136475,0.4413234682753682,0.022690465400228278,0.41863300287513994
vehicle,123,self_null_lam0.3_rm1.0_si0.5,self_null_lambda01,0.1014433784696574,0.07784949810124576,0.023593880368411632,0.12221983085144854,0.11720621507062781,0.0050136157808207266,0.408983451536643,0.34988179669030733,0.05910165484633567,0.3339072263319471,0.3422334148185594,-0.008326188486612318,1.2583173513412476,1.5367977619171143,-0.2784804105758667,3.6030941009521484,4.655965805053711,-1.0528717041015625,0.4331853506155312,0.021204747393494473,0.4119806032220367
vehicle,7,self_null_lam0.5_rm0.5_si0.3,self_null_lambda01,0.08172669377642447,0.07432510640184943,0.007401587374575039,0.115500803816259,0.11394269838120846,0.0015581054350505413,0.36879432624113473,0.3463356973995272,0.022458628841607542,0.32460673664400996,0.3399312524045969,-0.01532451576058691,1.3098995685577393,1.541992425918579,-0.23209285736083984,3.7738192081451416,4.679249286651611,-0.9054300785064697,0.17744149051140995,0.022248622972983866,0.1551928675384261
vehicle,42,self_null_lam0.5_rm0.5_si0.3,self_null_lambda01,0.1055818124128877,0.07289675827486661,0.032685054138021086,0.1286653979110464,0.11346608078364162,0.015199317127404771,0.408983451536643,0.3546099290780142,0.05437352245862881,0.3344768334150088,0.34011737134760184,-0.005640537932593059,1.3518421649932861,1.548693299293518,-0.19685113430023193,3.918025016784668,4.709456920623779,-0.7914319038391113,0.1833984742173925,0.022690465400228278,0.1607080088171642
vehicle,123,self_null_lam0.5_rm0.5_si0.3,self_null_lambda01,0.09930032759374578,0.07784949810124576,0.021450829492500018,0.12241007300873266,0.11720621507062781,0.00520385793810485,0.40543735224586286,0.34988179669030733,0.055555555555555525,0.33253290749335673,0.3422334148185594,-0.009700507325202667,1.3065932989120483,1.5367977619171143,-0.23020446300506592,3.762601852416992,4.655965805053711,-0.8933639526367188,0.17745950031094254,0.021204747393494473,0.15625475291744806
vehicle,7,self_null_lam0.5_rm0.5_si0.5,self_null_lambda01,0.08191645710002776,0.07432510640184943,0.007591350698178331,0.1156913295760834,0.11394269838120846,0.0017486311948749361,0.36997635933806144,0.3463356973995272,0.023640661938534258,0.3247639544515603,0.3399312524045969,-0.015167297953036563,1.30549955368042,1.541992425918579,-0.23649287223815918,3.7590267658233643,4.679249286651611,-0.9202225208282471,0.17709290969651192,0.022248622972983866,0.15484428672352807
vehicle,42,self_null_lam0.5_rm0.5_si0.5,self_null_lambda01,0.1053969693865303,0.07289675827486661,0.03250021111166369,0.12849280629332369,0.11346608078364162,0.015026725509682065,0.408983451536643,0.3546099290780142,0.05437352245862881,0.33439106184212714,0.34011737134760184,-0.005726309505474703,1.3510791063308716,1.548693299293518,-0.19761419296264648,3.9153337478637695,4.709456920623779,-0.7941231727600098,0.1833680468145758,0.022690465400228278,0.16067758141434751
vehicle,123,self_null_lam0.5_rm0.5_si0.5,self_null_lambda01,0.09926071754827966,0.07784949810124576,0.02141121944703389,0.12250217968437775,0.11720621507062781,0.00529596461374994,0.40425531914893614,0.34988179669030733,0.05437352245862881,0.3324258205189217,0.3422334148185594,-0.009807594299637679,1.3068994283676147,1.5367977619171143,-0.2298983335494995,3.7636427879333496,4.655965805053711,-0.8923230171203613,0.17726121961604804,0.021204747393494473,0.15605647222255356
vehicle,7,self_null_lam0.5_rm1.0_si0.3,self_null_lambda01,0.08181827562472364,0.07432510640184943,0.007493169222874213,0.11563623316273404,0.11394269838120846,0.001693534781525577,0.36879432624113473,0.3463356973995272,0.022458628841607542,0.3246816776226989,0.3399312524045969,-0.015249574781897979,1.2284841537475586,1.541992425918579,-0.3135082721710205,3.509413480758667,4.679249286651611,-1.1698358058929443,0.42758303685113785,0.022248622972983866,0.405334413878154
vehicle,42,self_null_lam0.5_rm1.0_si0.3,self_null_lambda01,0.1055818124128877,0.07289675827486661,0.032685054138021086,0.1286653979110464,0.11346608078364162,0.015199317127404771,0.408983451536643,0.3546099290780142,0.05437352245862881,0.3344768334150088,0.34011737134760184,-0.005640537932593059,1.2858295440673828,1.548693299293518,-0.26286375522613525,3.692927122116089,4.709456920623779,-1.0165297985076904,0.4413021794520319,0.022690465400228278,0.4186117140518036
vehicle,123,self_null_lam0.5_rm1.0_si0.3,self_null_lambda01,0.09889286118148395,0.07784949810124576,0.021043363080238187,0.12205810888429675,0.11720621507062781,0.004851893813668934,0.40425531914893614,0.34988179669030733,0.05437352245862881,0.33227998551802557,0.3422334148185594,-0.009953429300533834,1.2572293281555176,1.5367977619171143,-0.2795684337615967,3.599724292755127,4.655965805053711,-1.056241512298584,0.4333504418842494,0.021204747393494473,0.41214569449075494
vehicle,7,self_null_lam0.5_rm1.0_si0.5,self_null_lambda01,0.09326849106414713,0.07432510640184943,0.018943384662297696,0.12595805491838066,0.11394269838120846,0.0120153565371722,0.39243498817966904,0.3463356973995272,0.046099290780141855,0.3299585691041756,0.3399312524045969,-0.009972683300421281,1.2270296812057495,1.541992425918579,-0.3149627447128296,3.5048677921295166,4.679249286651611,-1.1743814945220947,0.42735642474144697,0.022248622972983866,0.4051078017684631
vehicle,42,self_null_lam0.5_rm1.0_si0.5,self_null_lambda01,0.10724902091837483,0.07289675827486661,0.03435226264350823,0.12951567185918808,0.11346608078364162,0.01604959107554646,0.41134751773049644,0.3546099290780142,0.05673758865248224,0.33591628353854197,0.34011737134760184,-0.004201087809059867,1.284994125366211,1.548693299293518,-0.26369917392730713,3.690171003341675,4.709456920623779,-1.0192859172821045,0.44125730339437724,0.022690465400228278,0.41856683799414895
vehicle,123,self_null_lam0.5_rm1.0_si0.5,self_null_lambda01,0.1039988458052771,0.07784949810124576,0.026149347704031337,0.12611849347727574,0.11720621507062781,0.008912278406647933,0.41252955082742315,0.34988179669030733,0.06264775413711582,0.3357530706160322,0.3422334148185594,-0.0064803442025271885,1.2568765878677368,1.5367977619171143,-0.27992117404937744,3.5985500812530518,4.655965805053711,-1.0574157238006592,0.4331711827777326,0.021204747393494473,0.4119664353842381
