batch,version,variant,control_variant,dataset,protocol,source_catalog,n_runs,seeds,n_samples,n_features,n_clusters,ari_mean,ari_std,nmi_mean,nmi_std,acc_mean,acc_std,head_ari_mean,head_ari_std,kmeans_ari_mean,kmeans_ari_std,ari_vs_control,head_ari_vs_control,kmeans_ari_vs_control,ari_vs_ahdpc,ari_vs_hdpc,gate_mean_active,target_gate_mean_active,risk_help_mean_active,reconstruction_help_mean_active,cluster_help_mean_active,edge_consistency_mean_active,temporal_recurrence_mean_active,graph_mean_active,topology_trust_mean,effective_neighbor_count,source_sha256_count,k_source,labels_used_during_fit,provenance_status,evidence_tier,notes
static_gate_legacy_table,StaticGate,static_gate_far_neighbors,static_gate_nomix,ISOLET,historical_merged_summary,ablation/merged_summary.csv,1,42,7797,617,26,0.47217018275191736,0.0,0.7229812083558342,0.0,0.5417468257021931,0.0,,,,,-0.07507252666496034,,,,,,,,,,,,,,,0,table_only,,metrics_table_without_source_hash_or_label_flag,multi-seed legacy ablation table,Useful for mechanism direction only; do not merge with V9 paper-preprocess rows.
static_gate_legacy_table,StaticGate,static_gate_full,static_gate_nomix,ISOLET,historical_merged_summary,ablation/merged_summary.csv,1,42,7797,617,26,0.4696532541760504,0.0,0.7241706749522016,0.0,0.5327690137232269,0.0,,,,,-0.07758945524082728,,,,,,,,,,,,,,,0,table_only,,metrics_table_without_source_hash_or_label_flag,multi-seed legacy ablation table,Useful for mechanism direction only; do not merge with V9 paper-preprocess rows.
static_gate_legacy_table,StaticGate,static_gate_gate_only,static_gate_nomix,ISOLET,historical_merged_summary,ablation/merged_summary.csv,1,42,7797,617,26,0.48459134341459903,0.0,0.7238042923886345,0.0,0.5784276003591124,0.0,,,,,-0.06265136600227866,,,,,,,,,,,,,,,0,table_only,,metrics_table_without_source_hash_or_label_flag,multi-seed legacy ablation table,Useful for mechanism direction only; do not merge with V9 paper-preprocess rows.
static_gate_legacy_table,StaticGate,static_gate_no_topology_features,static_gate_nomix,ISOLET,historical_merged_summary,ablation/merged_summary.csv,1,42,7797,617,26,0.49090713490727467,0.0,0.7269366759261228,0.0,0.5748364755675259,0.0,,,,,-0.056335574509603026,,,,,,,,,,,,,,,0,table_only,,metrics_table_without_source_hash_or_label_flag,multi-seed legacy ablation table,Useful for mechanism direction only; do not merge with V9 paper-preprocess rows.
static_gate_legacy_table,StaticGate,static_gate_nomix,static_gate_nomix,ISOLET,historical_merged_summary,ablation/merged_summary.csv,1,42,7797,617,26,0.5472427094168777,0.0,0.7588768255243593,0.0,0.6362703603950237,0.0,,,,,0.0,,,,,,,,,,,,,,,0,table_only,,metrics_table_without_source_hash_or_label_flag,multi-seed legacy ablation table,Useful for mechanism direction only; do not merge with V9 paper-preprocess rows.
static_gate_legacy_table,StaticGate,static_gate_random_neighbors,static_gate_nomix,ISOLET,historical_merged_summary,ablation/merged_summary.csv,1,42,7797,617,26,0.5089446873103084,0.0,0.7362919238179852,0.0,0.5585481595485443,0.0,,,,,-0.038298022106569296,,,,,,,,,,,,,,,0,table_only,,metrics_table_without_source_hash_or_label_flag,multi-seed legacy ablation table,Useful for mechanism direction only; do not merge with V9 paper-preprocess rows.
static_gate_legacy_table,StaticGate,static_gate_constant_gate,static_gate_nomix,Mouse_retina,historical_merged_summary,ablation/merged_summary.csv,1,42,8352,6198,5,0.9415531662597286,0.0,0.9023735912582832,0.0,0.9843151340996169,0.0,,,,,-0.004091566423285453,,,,,,,,,,,,,,,0,table_only,,metrics_table_without_source_hash_or_label_flag,multi-seed legacy ablation table,Useful for mechanism direction only; do not merge with V9 paper-preprocess rows.
static_gate_legacy_table,StaticGate,static_gate_edge_only,static_gate_nomix,Mouse_retina,historical_merged_summary,ablation/merged_summary.csv,1,42,8352,6198,5,0.9403355653584983,0.0,0.9027653189122019,0.0,0.9840756704980843,0.0,,,,,-0.005309167324515807,,,,,,,,,,,,,,,0,table_only,,metrics_table_without_source_hash_or_label_flag,multi-seed legacy ablation table,Useful for mechanism direction only; do not merge with V9 paper-preprocess rows.
static_gate_legacy_table,StaticGate,static_gate_far_neighbors,static_gate_nomix,Mouse_retina,historical_merged_summary,ablation/merged_summary.csv,1,42,8352,6198,5,0.8467738834196568,0.0,0.7819730978617766,0.0,0.9499521072796935,0.0,,,,,-0.09887084926335732,,,,,,,,,,,,,,,0,table_only,,metrics_table_without_source_hash_or_label_flag,multi-seed legacy ablation table,Useful for mechanism direction only; do not merge with V9 paper-preprocess rows.
static_gate_legacy_table,StaticGate,static_gate_full,static_gate_nomix,Mouse_retina,historical_merged_summary,ablation/merged_summary.csv,1,42,8352,6198,5,0.94162495445075,0.0,0.9021517176772497,0.0,0.9843151340996169,0.0,,,,,-0.004019778232264071,,,,,,,,,,,,,,,0,table_only,,metrics_table_without_source_hash_or_label_flag,multi-seed legacy ablation table,Useful for mechanism direction only; do not merge with V9 paper-preprocess rows.
static_gate_legacy_table,StaticGate,static_gate_gate_only,static_gate_nomix,Mouse_retina,historical_merged_summary,ablation/merged_summary.csv,1,42,8352,6198,5,0.9383612816847255,0.0,0.8960693296978546,0.0,0.9834770114942529,0.0,,,,,-0.007283450998288532,,,,,,,,,,,,,,,0,table_only,,metrics_table_without_source_hash_or_label_flag,multi-seed legacy ablation table,Useful for mechanism direction only; do not merge with V9 paper-preprocess rows.
static_gate_legacy_table,StaticGate,static_gate_no_topology_features,static_gate_nomix,Mouse_retina,historical_merged_summary,ablation/merged_summary.csv,1,42,8352,6198,5,0.9410587609605096,0.0,0.9021809402920127,0.0,0.9841954022988506,0.0,,,,,-0.004585971722504523,,,,,,,,,,,,,,,0,table_only,,metrics_table_without_source_hash_or_label_flag,multi-seed legacy ablation table,Useful for mechanism direction only; do not merge with V9 paper-preprocess rows.
static_gate_legacy_table,StaticGate,static_gate_nomix,static_gate_nomix,Mouse_retina,historical_merged_summary,ablation/merged_summary.csv,1,42,8352,6198,5,0.9456447326830141,0.0,0.9021776981653293,0.0,0.9851532567049809,0.0,,,,,0.0,,,,,,,,,,,,,,,0,table_only,,metrics_table_without_source_hash_or_label_flag,multi-seed legacy ablation table,Useful for mechanism direction only; do not merge with V9 paper-preprocess rows.
static_gate_legacy_table,StaticGate,static_gate_random_neighbors,static_gate_nomix,Mouse_retina,historical_merged_summary,ablation/merged_summary.csv,1,42,8352,6198,5,0.9310145128313416,0.0,0.8827019338288249,0.0,0.9813218390804598,0.0,,,,,-0.014630219851672455,,,,,,,,,,,,,,,0,table_only,,metrics_table_without_source_hash_or_label_flag,multi-seed legacy ablation table,Useful for mechanism direction only; do not merge with V9 paper-preprocess rows.
static_gate_legacy_table,StaticGate,static_gate_constant_gate,static_gate_nomix,Quake_Smart-seq2_Lung,historical_merged_summary,ablation/merged_summary.csv,1,42,1676,23341,11,0.1494073354325667,0.0,0.39788798659648433,0.0,0.3317422434367542,0.0,,,,,-0.04036267016176198,,,,,,,,,,,,,,,0,table_only,,metrics_table_without_source_hash_or_label_flag,multi-seed legacy ablation table,Useful for mechanism direction only; do not merge with V9 paper-preprocess rows.
static_gate_legacy_table,StaticGate,static_gate_edge_only,static_gate_nomix,Quake_Smart-seq2_Lung,historical_merged_summary,ablation/merged_summary.csv,1,42,1676,23341,11,0.14472883812236412,0.0,0.37055143545111396,0.0,0.3884248210023866,0.0,,,,,-0.04504116747196457,,,,,,,,,,,,,,,0,table_only,,metrics_table_without_source_hash_or_label_flag,multi-seed legacy ablation table,Useful for mechanism direction only; do not merge with V9 paper-preprocess rows.
static_gate_legacy_table,StaticGate,static_gate_far_neighbors,static_gate_nomix,Quake_Smart-seq2_Lung,historical_merged_summary,ablation/merged_summary.csv,1,42,1676,23341,11,0.1274752950631615,0.0,0.39294519734118216,0.0,0.36097852028639615,0.0,,,,,-0.0622947105311672,,,,,,,,,,,,,,,0,table_only,,metrics_table_without_source_hash_or_label_flag,multi-seed legacy ablation table,Useful for mechanism direction only; do not merge with V9 paper-preprocess rows.
static_gate_legacy_table,StaticGate,static_gate_full,static_gate_nomix,Quake_Smart-seq2_Lung,historical_merged_summary,ablation/merged_summary.csv,1,42,1676,23341,11,0.1463858199220555,0.0,0.3920027920630419,0.0,0.3305489260143198,0.0,,,,,-0.0433841856722732,,,,,,,,,,,,,,,0,table_only,,metrics_table_without_source_hash_or_label_flag,multi-seed legacy ablation table,Useful for mechanism direction only; do not merge with V9 paper-preprocess rows.
static_gate_legacy_table,StaticGate,static_gate_gate_only,static_gate_nomix,Quake_Smart-seq2_Lung,historical_merged_summary,ablation/merged_summary.csv,1,42,1676,23341,11,0.1505694192230683,0.0,0.3638029203293782,0.0,0.36515513126491644,0.0,,,,,-0.03920058637126039,,,,,,,,,,,,,,,0,table_only,,metrics_table_without_source_hash_or_label_flag,multi-seed legacy ablation table,Useful for mechanism direction only; do not merge with V9 paper-preprocess rows.
static_gate_legacy_table,StaticGate,static_gate_no_topology_features,static_gate_nomix,Quake_Smart-seq2_Lung,historical_merged_summary,ablation/merged_summary.csv,1,42,1676,23341,11,0.16268537400642413,0.0,0.39374739450125834,0.0,0.37708830548926014,0.0,,,,,-0.027084631587904556,,,,,,,,,,,,,,,0,table_only,,metrics_table_without_source_hash_or_label_flag,multi-seed legacy ablation table,Useful for mechanism direction only; do not merge with V9 paper-preprocess rows.
static_gate_legacy_table,StaticGate,static_gate_nomix,static_gate_nomix,Quake_Smart-seq2_Lung,historical_merged_summary,ablation/merged_summary.csv,1,42,1676,23341,11,0.1897700055943287,0.0,0.43887037597116674,0.0,0.35441527446300713,0.0,,,,,0.0,,,,,,,,,,,,,,,0,table_only,,metrics_table_without_source_hash_or_label_flag,multi-seed legacy ablation table,Useful for mechanism direction only; do not merge with V9 paper-preprocess rows.
static_gate_legacy_table,StaticGate,static_gate_random_neighbors,static_gate_nomix,Quake_Smart-seq2_Lung,historical_merged_summary,ablation/merged_summary.csv,1,42,1676,23341,11,0.14354634125835936,0.0,0.41596278381023805,0.0,0.3496420047732697,0.0,,,,,-0.04622366433596933,,,,,,,,,,,,,,,0,table_only,,metrics_table_without_source_hash_or_label_flag,multi-seed legacy ablation table,Useful for mechanism direction only; do not merge with V9 paper-preprocess rows.
static_gate_legacy_table,StaticGate,static_gate_constant_gate,static_gate_nomix,breast_cancer_wisconsin_original,historical_merged_summary,ablation/merged_summary.csv,1,42,683,9,2,0.8854640525573996,0.0,0.8112351393369028,0.0,0.9707174231332357,0.0,,,,,-0.0055478085085808315,,,,,,,,,,,,,,,0,table_only,,metrics_table_without_source_hash_or_label_flag,multi-seed legacy ablation table,Useful for mechanism direction only; do not merge with V9 paper-preprocess rows.
static_gate_legacy_table,StaticGate,static_gate_edge_only,static_gate_nomix,breast_cancer_wisconsin_original,historical_merged_summary,ablation/merged_summary.csv,1,42,683,9,2,0.8854640525573996,0.0,0.8112351393369028,0.0,0.9707174231332357,0.0,,,,,-0.0055478085085808315,,,,,,,,,,,,,,,0,table_only,,metrics_table_without_source_hash_or_label_flag,multi-seed legacy ablation table,Useful for mechanism direction only; do not merge with V9 paper-preprocess rows.
static_gate_legacy_table,StaticGate,static_gate_far_neighbors,static_gate_nomix,breast_cancer_wisconsin_original,historical_merged_summary,ablation/merged_summary.csv,1,42,683,9,2,0.8909190251664287,0.0,0.8094553782375804,0.0,0.972181551976574,0.0,,,,,-9.283589955166871e-05,,,,,,,,,,,,,,,0,table_only,,metrics_table_without_source_hash_or_label_flag,multi-seed legacy ablation table,Useful for mechanism direction only; do not merge with V9 paper-preprocess rows.
static_gate_legacy_table,StaticGate,static_gate_full,static_gate_nomix,breast_cancer_wisconsin_original,historical_merged_summary,ablation/merged_summary.csv,1,42,683,9,2,0.9021072608540192,0.0,0.8258681724158916,0.0,0.9751098096632503,0.0,,,,,0.011095399788038751,,,,,,,,,,,,,,,0,table_only,,metrics_table_without_source_hash_or_label_flag,multi-seed legacy ablation table,Useful for mechanism direction only; do not merge with V9 paper-preprocess rows.
static_gate_legacy_table,StaticGate,static_gate_gate_only,static_gate_nomix,breast_cancer_wisconsin_original,historical_merged_summary,ablation/merged_summary.csv,1,42,683,9,2,0.9021072608540192,0.0,0.8258681724158916,0.0,0.9751098096632503,0.0,,,,,0.011095399788038751,,,,,,,,,,,,,,,0,table_only,,metrics_table_without_source_hash_or_label_flag,multi-seed legacy ablation table,Useful for mechanism direction only; do not merge with V9 paper-preprocess rows.
static_gate_legacy_table,StaticGate,static_gate_no_topology_features,static_gate_nomix,breast_cancer_wisconsin_original,historical_merged_summary,ablation/merged_summary.csv,1,42,683,9,2,0.8965492708208687,0.0,0.8212544649661092,0.0,0.9736456808199122,0.0,,,,,0.005537409754888256,,,,,,,,,,,,,,,0,table_only,,metrics_table_without_source_hash_or_label_flag,multi-seed legacy ablation table,Useful for mechanism direction only; do not merge with V9 paper-preprocess rows.
static_gate_legacy_table,StaticGate,static_gate_nomix,static_gate_nomix,breast_cancer_wisconsin_original,historical_merged_summary,ablation/merged_summary.csv,1,42,683,9,2,0.8910118610659804,0.0,0.8178227522988706,0.0,0.972181551976574,0.0,,,,,0.0,,,,,,,,,,,,,,,0,table_only,,metrics_table_without_source_hash_or_label_flag,multi-seed legacy ablation table,Useful for mechanism direction only; do not merge with V9 paper-preprocess rows.
static_gate_legacy_table,StaticGate,static_gate_random_neighbors,static_gate_nomix,breast_cancer_wisconsin_original,historical_merged_summary,ablation/merged_summary.csv,1,42,683,9,2,0.8853339513714736,0.0,0.8006215302691663,0.0,0.9707174231332357,0.0,,,,,-0.005677909694506766,,,,,,,,,,,,,,,0,table_only,,metrics_table_without_source_hash_or_label_flag,multi-seed legacy ablation table,Useful for mechanism direction only; do not merge with V9 paper-preprocess rows.
static_gate_legacy_table,StaticGate,static_gate_constant_gate,static_gate_nomix,cnae9,historical_merged_summary,ablation/merged_summary.csv,1,42,1080,856,9,0.3329167379271216,0.0,0.5886837703125654,0.0,0.5861111111111111,0.0,,,,,0.06246756610468346,,,,,,,,,,,,,,,0,table_only,,metrics_table_without_source_hash_or_label_flag,multi-seed legacy ablation table,Useful for mechanism direction only; do not merge with V9 paper-preprocess rows.
static_gate_legacy_table,StaticGate,static_gate_edge_only,static_gate_nomix,cnae9,historical_merged_summary,ablation/merged_summary.csv,1,42,1080,856,9,0.34980742172695795,0.0,0.530029484516482,0.0,0.5851851851851851,0.0,,,,,0.07935824990451978,,,,,,,,,,,,,,,0,table_only,,metrics_table_without_source_hash_or_label_flag,multi-seed legacy ablation table,Useful for mechanism direction only; do not merge with V9 paper-preprocess rows.
static_gate_legacy_table,StaticGate,static_gate_far_neighbors,static_gate_nomix,cnae9,historical_merged_summary,ablation/merged_summary.csv,1,42,1080,856,9,0.3082844778793286,0.0,0.45327669828619654,0.0,0.5296296296296297,0.0,,,,,0.03783530605689045,,,,,,,,,,,,,,,0,table_only,,metrics_table_without_source_hash_or_label_flag,multi-seed legacy ablation table,Useful for mechanism direction only; do not merge with V9 paper-preprocess rows.
static_gate_legacy_table,StaticGate,static_gate_full,static_gate_nomix,cnae9,historical_merged_summary,ablation/merged_summary.csv,1,42,1080,856,9,0.28628209770827595,0.0,0.555863955674129,0.0,0.5685185185185185,0.0,,,,,0.01583292588583779,,,,,,,,,,,,,,,0,table_only,,metrics_table_without_source_hash_or_label_flag,multi-seed legacy ablation table,Useful for mechanism direction only; do not merge with V9 paper-preprocess rows.
static_gate_legacy_table,StaticGate,static_gate_gate_only,static_gate_nomix,cnae9,historical_merged_summary,ablation/merged_summary.csv,1,42,1080,856,9,0.350263166224347,0.0,0.52380326914492,0.0,0.5787037037037037,0.0,,,,,0.07981399440190884,,,,,,,,,,,,,,,0,table_only,,metrics_table_without_source_hash_or_label_flag,multi-seed legacy ablation table,Useful for mechanism direction only; do not merge with V9 paper-preprocess rows.
static_gate_legacy_table,StaticGate,static_gate_no_topology_features,static_gate_nomix,cnae9,historical_merged_summary,ablation/merged_summary.csv,1,42,1080,856,9,0.3369144282441169,0.0,0.5278798391803928,0.0,0.575,0.0,,,,,0.06646525642167872,,,,,,,,,,,,,,,0,table_only,,metrics_table_without_source_hash_or_label_flag,multi-seed legacy ablation table,Useful for mechanism direction only; do not merge with V9 paper-preprocess rows.
static_gate_legacy_table,StaticGate,static_gate_nomix,static_gate_nomix,cnae9,historical_merged_summary,ablation/merged_summary.csv,1,42,1080,856,9,0.27044917182243816,0.0,0.5497771165332398,0.0,0.5518518518518518,0.0,,,,,0.0,,,,,,,,,,,,,,,0,table_only,,metrics_table_without_source_hash_or_label_flag,multi-seed legacy ablation table,Useful for mechanism direction only; do not merge with V9 paper-preprocess rows.
static_gate_legacy_table,StaticGate,static_gate_random_neighbors,static_gate_nomix,cnae9,historical_merged_summary,ablation/merged_summary.csv,1,42,1080,856,9,0.269558685983069,0.0,0.5468251678325042,0.0,0.5453703703703704,0.0,,,,,-0.0008904858393691817,,,,,,,,,,,,,,,0,table_only,,metrics_table_without_source_hash_or_label_flag,multi-seed legacy ablation table,Useful for mechanism direction only; do not merge with V9 paper-preprocess rows.
static_gate_legacy_table,StaticGate,static_gate_constant_gate,static_gate_nomix,enron,historical_merged_summary,ablation/merged_summary.csv,1,42,9999,4096,2,0.7810601979334522,0.0,0.7328375634324545,0.0,0.9418941894189419,0.0,,,,,-0.09426267294328672,,,,,,,,,,,,,,,0,table_only,,metrics_table_without_source_hash_or_label_flag,multi-seed legacy ablation table,Useful for mechanism direction only; do not merge with V9 paper-preprocess rows.
static_gate_legacy_table,StaticGate,static_gate_edge_only,static_gate_nomix,enron,historical_merged_summary,ablation/merged_summary.csv,1,42,9999,4096,2,0.7956244475707918,0.0,0.7459869560171636,0.0,0.945994599459946,0.0,,,,,-0.07969842330594712,,,,,,,,,,,,,,,0,table_only,,metrics_table_without_source_hash_or_label_flag,multi-seed legacy ablation table,Useful for mechanism direction only; do not merge with V9 paper-preprocess rows.
static_gate_legacy_table,StaticGate,static_gate_far_neighbors,static_gate_nomix,enron,historical_merged_summary,ablation/merged_summary.csv,1,42,9999,4096,2,0.7842457071719174,0.0,0.7375693468549179,0.0,0.9427942794279428,0.0,,,,,-0.09107716370482144,,,,,,,,,,,,,,,0,table_only,,metrics_table_without_source_hash_or_label_flag,multi-seed legacy ablation table,Useful for mechanism direction only; do not merge with V9 paper-preprocess rows.
static_gate_legacy_table,StaticGate,static_gate_full,static_gate_nomix,enron,historical_merged_summary,ablation/merged_summary.csv,1,42,9999,4096,2,0.7676817464279653,0.0,0.72100487902071,0.0,0.9380938093809381,0.0,,,,,-0.1076411244487736,,,,,,,,,,,,,,,0,table_only,,metrics_table_without_source_hash_or_label_flag,multi-seed legacy ablation table,Useful for mechanism direction only; do not merge with V9 paper-preprocess rows.
static_gate_legacy_table,StaticGate,static_gate_gate_only,static_gate_nomix,enron,historical_merged_summary,ablation/merged_summary.csv,1,42,9999,4096,2,0.7676817464279653,0.0,0.72100487902071,0.0,0.9380938093809381,0.0,,,,,-0.1076411244487736,,,,,,,,,,,,,,,0,table_only,,metrics_table_without_source_hash_or_label_flag,multi-seed legacy ablation table,Useful for mechanism direction only; do not merge with V9 paper-preprocess rows.
static_gate_legacy_table,StaticGate,static_gate_no_topology_features,static_gate_nomix,enron,historical_merged_summary,ablation/merged_summary.csv,1,42,9999,4096,2,0.7895692867615527,0.0,0.7404846665768312,0.0,0.9442944294429443,0.0,,,,,-0.08575358411518619,,,,,,,,,,,,,,,0,table_only,,metrics_table_without_source_hash_or_label_flag,multi-seed legacy ablation table,Useful for mechanism direction only; do not merge with V9 paper-preprocess rows.
static_gate_legacy_table,StaticGate,static_gate_nomix,static_gate_nomix,enron,historical_merged_summary,ablation/merged_summary.csv,1,42,9999,4096,2,0.8753228708767389,0.0,0.8259261968454176,0.0,0.9677967796779678,0.0,,,,,0.0,,,,,,,,,,,,,,,0,table_only,,metrics_table_without_source_hash_or_label_flag,multi-seed legacy ablation table,Useful for mechanism direction only; do not merge with V9 paper-preprocess rows.
static_gate_legacy_table,StaticGate,static_gate_random_neighbors,static_gate_nomix,enron,historical_merged_summary,ablation/merged_summary.csv,1,42,9999,4096,2,0.7838914391173414,0.0,0.7353712118149328,0.0,0.9426942694269427,0.0,,,,,-0.0914314317593975,,,,,,,,,,,,,,,0,table_only,,metrics_table_without_source_hash_or_label_flag,multi-seed legacy ablation table,Useful for mechanism direction only; do not merge with V9 paper-preprocess rows.
static_gate_legacy_table,StaticGate,static_gate_constant_gate,static_gate_nomix,first-order-theorem-proving,historical_merged_summary,ablation/merged_summary.csv,1,42,6118,51,6,0.027382956794242373,0.0,0.056092954414917684,0.0,0.2576005230467473,0.0,,,,,0.00023154658183395516,,,,,,,,,,,,,,,0,table_only,,metrics_table_without_source_hash_or_label_flag,multi-seed legacy ablation table,Useful for mechanism direction only; do not merge with V9 paper-preprocess rows.
static_gate_legacy_table,StaticGate,static_gate_edge_only,static_gate_nomix,first-order-theorem-proving,historical_merged_summary,ablation/merged_summary.csv,1,42,6118,51,6,0.028938742566039812,0.0,0.055669446490063404,0.0,0.2520431513566525,0.0,,,,,0.0017873323536313941,,,,,,,,,,,,,,,0,table_only,,metrics_table_without_source_hash_or_label_flag,multi-seed legacy ablation table,Useful for mechanism direction only; do not merge with V9 paper-preprocess rows.
static_gate_legacy_table,StaticGate,static_gate_far_neighbors,static_gate_nomix,first-order-theorem-proving,historical_merged_summary,ablation/merged_summary.csv,1,42,6118,51,6,0.02008427460325859,0.0,0.05667041600707805,0.0,0.2665903890160183,0.0,,,,,-0.0070671356091498265,,,,,,,,,,,,,,,0,table_only,,metrics_table_without_source_hash_or_label_flag,multi-seed legacy ablation table,Useful for mechanism direction only; do not merge with V9 paper-preprocess rows.
static_gate_legacy_table,StaticGate,static_gate_full,static_gate_nomix,first-order-theorem-proving,historical_merged_summary,ablation/merged_summary.csv,1,42,6118,51,6,0.024433992575380765,0.0,0.05633695336511889,0.0,0.2533507682249101,0.0,,,,,-0.0027174176370276526,,,,,,,,,,,,,,,0,table_only,,metrics_table_without_source_hash_or_label_flag,multi-seed legacy ablation table,Useful for mechanism direction only; do not merge with V9 paper-preprocess rows.
static_gate_legacy_table,StaticGate,static_gate_gate_only,static_gate_nomix,first-order-theorem-proving,historical_merged_summary,ablation/merged_summary.csv,1,42,6118,51,6,0.026656005293400595,0.0,0.05458087052733727,0.0,0.2505720823798627,0.0,,,,,-0.0004954049190078226,,,,,,,,,,,,,,,0,table_only,,metrics_table_without_source_hash_or_label_flag,multi-seed legacy ablation table,Useful for mechanism direction only; do not merge with V9 paper-preprocess rows.
static_gate_legacy_table,StaticGate,static_gate_no_topology_features,static_gate_nomix,first-order-theorem-proving,historical_merged_summary,ablation/merged_summary.csv,1,42,6118,51,6,0.01879204428489454,0.0,0.05625057615802241,0.0,0.2649558679306963,0.0,,,,,-0.008359365927513879,,,,,,,,,,,,,,,0,table_only,,metrics_table_without_source_hash_or_label_flag,multi-seed legacy ablation table,Useful for mechanism direction only; do not merge with V9 paper-preprocess rows.
static_gate_legacy_table,StaticGate,static_gate_nomix,static_gate_nomix,first-order-theorem-proving,historical_merged_summary,ablation/merged_summary.csv,1,42,6118,51,6,0.027151410212408418,0.0,0.061571282405354526,0.0,0.2759071592023537,0.0,,,,,0.0,,,,,,,,,,,,,,,0,table_only,,metrics_table_without_source_hash_or_label_flag,multi-seed legacy ablation table,Useful for mechanism direction only; do not merge with V9 paper-preprocess rows.
static_gate_legacy_table,StaticGate,static_gate_random_neighbors,static_gate_nomix,first-order-theorem-proving,historical_merged_summary,ablation/merged_summary.csv,1,42,6118,51,6,0.0255541166396139,0.0,0.05756005200092328,0.0,0.2745995423340961,0.0,,,,,-0.0015972935727945198,,,,,,,,,,,,,,,0,table_only,,metrics_table_without_source_hash_or_label_flag,multi-seed legacy ablation table,Useful for mechanism direction only; do not merge with V9 paper-preprocess rows.
static_gate_legacy_table,StaticGate,static_gate_constant_gate,static_gate_nomix,har,historical_merged_summary,ablation/merged_summary.csv,1,42,735,561,6,0.553774764250772,0.0,0.661021336671586,0.0,0.7047619047619048,0.0,,,,,0.09557640119631,,,,,,,,,,,,,,,0,table_only,,metrics_table_without_source_hash_or_label_flag,multi-seed legacy ablation table,Useful for mechanism direction only; do not merge with V9 paper-preprocess rows.
static_gate_legacy_table,StaticGate,static_gate_edge_only,static_gate_nomix,har,historical_merged_summary,ablation/merged_summary.csv,1,42,735,561,6,0.5579147729331243,0.0,0.6624706409204806,0.0,0.7074829931972789,0.0,,,,,0.09971640987866232,,,,,,,,,,,,,,,0,table_only,,metrics_table_without_source_hash_or_label_flag,multi-seed legacy ablation table,Useful for mechanism direction only; do not merge with V9 paper-preprocess rows.
static_gate_legacy_table,StaticGate,static_gate_far_neighbors,static_gate_nomix,har,historical_merged_summary,ablation/merged_summary.csv,1,42,735,561,6,0.5569733622340515,0.0,0.6626043483093039,0.0,0.708843537414966,0.0,,,,,0.09877499917958948,,,,,,,,,,,,,,,0,table_only,,metrics_table_without_source_hash_or_label_flag,multi-seed legacy ablation table,Useful for mechanism direction only; do not merge with V9 paper-preprocess rows.
static_gate_legacy_table,StaticGate,static_gate_full,static_gate_nomix,har,historical_merged_summary,ablation/merged_summary.csv,1,42,735,561,6,0.5579147729331243,0.0,0.6624706409204806,0.0,0.7074829931972789,0.0,,,,,0.09971640987866232,,,,,,,,,,,,,,,0,table_only,,metrics_table_without_source_hash_or_label_flag,multi-seed legacy ablation table,Useful for mechanism direction only; do not merge with V9 paper-preprocess rows.
static_gate_legacy_table,StaticGate,static_gate_gate_only,static_gate_nomix,har,historical_merged_summary,ablation/merged_summary.csv,1,42,735,561,6,0.5579147729331243,0.0,0.6624706409204806,0.0,0.7074829931972789,0.0,,,,,0.09971640987866232,,,,,,,,,,,,,,,0,table_only,,metrics_table_without_source_hash_or_label_flag,multi-seed legacy ablation table,Useful for mechanism direction only; do not merge with V9 paper-preprocess rows.
static_gate_legacy_table,StaticGate,static_gate_no_topology_features,static_gate_nomix,har,historical_merged_summary,ablation/merged_summary.csv,1,42,735,561,6,0.5579147729331243,0.0,0.6624706409204806,0.0,0.7074829931972789,0.0,,,,,0.09971640987866232,,,,,,,,,,,,,,,0,table_only,,metrics_table_without_source_hash_or_label_flag,multi-seed legacy ablation table,Useful for mechanism direction only; do not merge with V9 paper-preprocess rows.
static_gate_legacy_table,StaticGate,static_gate_nomix,static_gate_nomix,har,historical_merged_summary,ablation/merged_summary.csv,1,42,735,561,6,0.458198363054462,0.0,0.5919119413188487,0.0,0.5482993197278911,0.0,,,,,0.0,,,,,,,,,,,,,,,0,table_only,,metrics_table_without_source_hash_or_label_flag,multi-seed legacy ablation table,Useful for mechanism direction only; do not merge with V9 paper-preprocess rows.
static_gate_legacy_table,StaticGate,static_gate_random_neighbors,static_gate_nomix,har,historical_merged_summary,ablation/merged_summary.csv,1,42,735,561,6,0.5379575555896738,0.0,0.665841338252182,0.0,0.6517006802721088,0.0,,,,,0.07975919253521185,,,,,,,,,,,,,,,0,table_only,,metrics_table_without_source_hash_or_label_flag,multi-seed legacy ablation table,Useful for mechanism direction only; do not merge with V9 paper-preprocess rows.
static_gate_legacy_table,StaticGate,static_gate_constant_gate,static_gate_nomix,hrvatin_filtered,historical_merged_summary,ablation/merged_summary.csv,1,42,48266,500,8,0.0029763879245828413,0.0,0.09187068060904591,0.0,0.31546015828947915,0.0,,,,,0.0011968810276295541,,,,,,,,,,,,,,,0,table_only,,metrics_table_without_source_hash_or_label_flag,multi-seed legacy ablation table,Useful for mechanism direction only; do not merge with V9 paper-preprocess rows.
