bootstrap_ci_high,bootstrap_ci_low,dataset_id,exact_signflip_pvalue,full_minus_variant_mean,full_minus_variant_std,metric,n_paired,paired_seeds,variant
0.00305759435345343,-0.0007755748861641542,Wang,1.0,0.0006829096917109645,0.0026410828134478667,NMI,5,"42,123,7,2025,3407",T_beta_no_snn
0.00048324403823936103,-8.404244143287443e-05,Wang,1.0,0.00012606366214942266,0.00040277948340542715,ACC,5,"42,123,7,2025,3407",T_beta_no_snn
0.002519598663698286,0.00026585604631867987,Wang,0.25,0.001283404348038264,0.0015336384222156259,ARI,5,"42,123,7,2025,3407",T_edge_none
0.003009935685524212,0.0003934284564141022,Wang,0.25,0.001664192592445679,0.0017993089829342274,NMI,5,"42,123,7,2025,3407",T_edge_none
0.0006303183107469357,6.303183107470023e-05,Wang,0.25,0.0003151591553734789,0.0003859895592157552,ACC,5,"42,123,7,2025,3407",T_edge_none
0.0021301397394098533,0.00025061387283660254,Wang,0.25,0.0011378978168523402,0.0012764626275842386,ARI,5,"42,123,7,2025,3407",T_edge_sim
0.0031876086016416226,0.00029113677686429804,Wang,0.25,0.001615958615020907,0.0019117657996290376,NMI,5,"42,123,7,2025,3407",T_edge_sim
0.0005042546485975574,6.303183107470023e-05,Wang,0.25,0.00027313793465701954,0.00030265490683660686,ACC,5,"42,123,7,2025,3407",T_edge_sim
0.0021970677875789322,8.981999081631997e-05,Wang,0.25,0.0011182033086849508,0.0013615713203839754,ARI,5,"42,123,7,2025,3407",T_edge_sim_mutual
0.0028334933796338333,0.00014493598191542834,Wang,0.25,0.0014892146807746309,0.0017339458128281912,NMI,5,"42,123,7,2025,3407",T_edge_sim_mutual
0.0005462758693140169,2.101061035824081e-05,Wang,0.25,0.00027313793465701954,0.0003371531996193165,ACC,5,"42,123,7,2025,3407",T_edge_sim_mutual
0.0,0.0,Wang,1.0,0.0,0.0,ARI,5,"42,123,7,2025,3407",T_edge_sim_mutual_snn
0.0,0.0,Wang,1.0,0.0,0.0,NMI,5,"42,123,7,2025,3407",T_edge_sim_mutual_snn
0.0,0.0,Wang,1.0,0.0,0.0,ACC,5,"42,123,7,2025,3407",T_edge_sim_mutual_snn
0.001955206248618424,-0.00017736826468612855,Wang,0.5,0.0007123504532243086,0.0014247969944249873,ARI,5,"42,123,7,2025,3407",T_edge_sim_mutual_snn_distance
0.002951828036806381,-0.00026357187603438527,Wang,0.5,0.0010890412733213673,0.0021380933792282766,NMI,5,"42,123,7,2025,3407",T_edge_sim_mutual_snn_distance
0.000462233427881098,-4.2021220716437216e-05,Wang,0.5,0.00016808488286585989,0.00033715319961930614,ACC,5,"42,123,7,2025,3407",T_edge_sim_mutual_snn_distance
0.0002480447177174661,-0.006781526154806694,Wang,0.1875,-0.0032738366582253154,0.0044745395087085575,ARI,5,"42,123,7,2025,3407",T_fixed_mean_gate
0.00033124267212927274,-0.008385061351068179,Wang,0.1875,-0.004414593777320142,0.005632151355660769,NMI,5,"42,123,7,2025,3407",T_fixed_mean_gate
0.00010505305179115964,-0.0016808488286584212,Wang,0.25,-0.0007984031936127511,0.0011008036052047227,ACC,5,"42,123,7,2025,3407",T_fixed_mean_gate
0.002658581666534143,-0.007037623753417566,Wang,0.375,-0.0025607333499960915,0.006505963811998827,ARI,5,"42,123,7,2025,3407",T_no_vicinal
0.0033664226646554552,-0.010687859427808056,Wang,0.3125,-0.0038367525695401027,0.00934161975724957,NMI,5,"42,123,7,2025,3407",T_no_vicinal
0.0007143607521798767,-0.0016808488286584656,Wang,0.4375,-0.0006093077003886949,0.001539305054360376,ACC,5,"42,123,7,2025,3407",T_no_vicinal
