ACC_mean,ACC_std,ARI_mean,ARI_std,NMI_mean,NMI_std,dataset_group,dataset_id,fit_seconds_mean,fit_seconds_std,gate_density_spearman_mean,gate_density_spearman_std,gate_intrinsic_dimension_spearman_mean,gate_intrinsic_dimension_spearman_std,labels_used_during_fit,n_completed,n_requested,neighbor_label_purity_post_fit_mean_mean,neighbor_label_purity_post_fit_mean_std,peak_cuda_allocated_bytes_mean,peak_cuda_allocated_bytes_std,status,variant,wall_seconds_mean,wall_seconds_std
0.9368770764119603,0.002349191964074924,0.9582719978548818,0.0030914632368002075,0.955405188286284,0.0059487791782435765,biological,Pollen,5.7655566819012165,0.7487714808677247,0.01345554553255154,0.054067914407696135,0.025544696486325947,0.08135837983378323,False,5,5,0.9495016574859619,0.002667061064933833,227512320.0,0.0,completed,T_shuffled_gate,9.16832017749548,1.9621497716475607
0.9375415282392028,0.0027796014170567477,0.960118173674007,0.0017253924881936748,0.9570484257802626,0.003515807719648935,biological,Pollen,5.115703031606972,0.7023562068210615,0.6851189192757037,0.015790639504908017,-0.5325242568920376,0.02086497517627203,False,5,5,0.9495016574859619,0.002667061064933833,227512320.0,0.0,completed,T_uniform_pseudo_loss,6.86796221844852,1.1930853334067117
0.9828133207269671,0.007182356608602448,0.9262455756106973,0.0296837635184925,0.8630884598346912,0.038908528269745814,biological,Wang,80.5520743953064,3.2630993261746024,,,,,False,5,5,0.9928311824798584,0.0002561947778575672,228315136.0,0.0,completed,F_matched_total_mix,90.3820525046438,2.76959464393481
0.9820359281437125,0.007757582841648079,0.9230505313533633,0.0319125092672333,0.8588688953141872,0.041141884486691455,biological,Wang,84.3178147798404,2.606340814924097,0.9562485133193711,0.0009420235527576419,-0.212319666822109,0.007356974248647728,False,5,5,0.9928311824798584,0.0002561947778575672,228315136.0,0.0,completed,T_beta_no_mutual,93.50800928287208,3.589295817514611
0.9821409811955037,0.007838253116974794,0.9234940901265745,0.03225878839914062,0.8594449370377379,0.04167873872809717,biological,Wang,88.41390227936208,1.2343151417621587,0.2956124797563538,0.01328413992027232,-0.37488426131816255,0.012079043836811838,False,5,5,0.9928311824798584,0.0002561947778575672,228315136.0,0.0,completed,T_beta_no_perturb,98.2895647134632,1.709208474432564
0.981993906922996,0.007981128626554437,0.9228951677897553,0.03281782152618978,0.858760933067104,0.042384524896049165,biological,Wang,85.80868015624583,1.9381358971286446,0.7317888813097579,0.004411252571173191,-0.2983347161314603,0.010738960103852174,False,5,5,0.9928311824798584,0.0002561947778575672,228315136.0,0.0,completed,T_beta_no_snn,94.49949823468924,2.182377707297364
0.981804811429772,0.008366867194980202,0.9221418271560158,0.03433720839570963,0.8577796501663693,0.04392999126588927,biological,Wang,89.16887844242156,1.9523272202051563,0.7301515569412234,0.0034720483797799676,-0.3291305126019561,0.011068354895735853,False,5,5,0.9928311824798584,0.0002561947778575672,228315136.0,0.0,completed,T_edge_none,99.16090257875621,2.816186035864714
0.9818468326504884,0.008054356575313193,0.9222873336872016,0.033089339019367406,0.8578278841437943,0.04246295949266291,biological,Wang,85.52741458360106,1.63413538483887,0.7301515569412234,0.0034720483797799676,-0.3291305126019561,0.011068354895735853,False,5,5,0.9928311824798584,0.0002561947778575672,228315136.0,0.0,completed,T_edge_sim,94.75477182064205,2.6545125961124323
0.9818468326504887,0.00826434404282837,0.9223070281953689,0.03392477451097239,0.8579546280780403,0.04341510069897899,biological,Wang,85.1982515918091,2.656837193556247,0.7301515569412234,0.0034720483797799676,-0.3291305126019561,0.011068354895735853,False,5,5,0.9928311824798584,0.0002561947778575672,228315136.0,0.0,completed,T_edge_sim_mutual,94.52567296829075,3.300815187119549
0.9821199705851456,0.008042015248422456,0.9234252315040539,0.033068500824535524,0.859443842758815,0.04255911454108265,biological,Wang,87.63552643842995,1.364043229616982,0.7301515569412234,0.0034720483797799676,-0.3291305126019561,0.011068354895735853,False,5,5,0.9928311824798584,0.0002561947778575672,228315136.0,0.0,completed,T_edge_sim_mutual_snn,98.76652228310704,2.159465181755289
