ACC,ARI,K_registry,NMI,actual_batch_size,attempt,dataset_group,dataset_id,error,error_type,fit_seconds,gate_density_spearman,gate_distribution_preserved,gate_intrinsic_dimension_spearman,labels_read_after_fit,labels_used_during_fit,matched_total_mixing,mean_full_topology_gate,neighbor_label_purity_post_fit_mean,observed_K_after_fit,peak_cuda_allocated_bytes,seed,status,variant,wall_seconds
0.9335548172757475,0.9580582604265178,11,0.9534004276160642,256,1,biological,Pollen,,,4.574481047689915,0.3204957838263585,False,-0.4913866582596853,True,False,False,0.13892419636249542,0.9457364082336426,11,227512320,123,completed,T_beta_no_perturb,6.331838961690664
0.9368770764119602,0.9610492343852464,11,0.9616351095230327,256,1,biological,Pollen,,,4.804334608837962,0.3158580134460468,False,-0.5329653600638271,True,False,False,0.13873456418514252,0.9523810148239136,11,227512320,7,completed,T_beta_no_perturb,5.64804142806679
0.9401993355481728,0.9610353898677569,11,0.959053474263883,256,1,biological,Pollen,,,4.037940988317132,0.3070196582209394,False,-0.497480650967332,True,False,False,0.13946494460105896,0.9479511976242065,11,227512320,2025,completed,T_beta_no_perturb,5.391001420095563
0.9335548172757475,0.9533729694465823,11,0.9454242978505717,256,1,biological,Pollen,,,3.63834981713444,0.2917115255041007,False,-0.5343272057139987,True,False,False,0.1385393589735031,0.9512735605239868,11,227512320,3407,completed,T_beta_no_perturb,4.809257930144668
0.9861329971635676,0.9398697986985323,2,0.8792085312364546,256,1,biological,Wang,,,91.20695799216628,0.7315286405670293,False,-0.32757116613365284,True,False,False,0.011877319775521755,0.9928983449935913,2,228315136,42,completed,T_full,100.1175271179527
0.9810904506775922,0.9187855845136785,2,0.8520874066290508,256,1,biological,Wang,,,89.72897600010037,0.7245168867807183,False,-0.3367839351416586,True,False,False,0.011824926361441612,0.9928984642028809,2,228315136,123,completed,T_full,98.04726265184581
0.9855026788528207,0.9372254946106423,2,0.8763434958937006,256,1,biological,Wang,,,90.91944260150194,0.7292113069785646,False,-0.3279604192873837,True,False,False,0.011842840351164341,0.9925832748413086,2,228315136,7,completed,T_full,106.85957603994757
0.968694190566236,0.8684095322592278,2,0.78962976891096,256,1,biological,Wang,,,89.82287231460214,0.732448986751424,False,-0.31225436913344673,True,False,False,0.011847315356135368,0.9925832748413086,2,228315136,2025,completed,T_full,98.19285803567618
0.9891795356655111,0.9528357474381886,2,0.8999500111239089,256,1,biological,Wang,,,95.3255274342373,0.7330519636283802,False,-0.3410826733136385,True,False,False,0.011866951361298561,0.9931925535202026,2,228315136,3407,completed,T_full,104.36709457077086
0.9853976258010295,0.9367724537827563,2,0.8751060138062499,256,1,biological,Wang,,,78.41062601841986,nan,False,nan,True,False,True,0.011877319775521755,0.9928983449935913,2,228315136,42,completed,F_matched_total_mix,86.36205440573394
0.9819308750919215,0.9222815334134363,2,0.856893874304765,256,1,biological,Wang,,,82.15143392328173,nan,False,nan,True,False,True,0.011824926361441612,0.9928984642028809,2,228315136,123,completed,F_matched_total_mix,90.26199279166758
0.9858178380081941,0.9385562479434706,2,0.8783251812720109,256,1,biological,Wang,,,75.99562738277018,nan,False,nan,True,False,True,0.011842840351164341,0.9925832748413086,2,228315136,7,completed,F_matched_total_mix,92.0589333102107
0.9710053577056413,0.8776404850058114,2,0.8005067808926257,256,1,biological,Wang,,,84.02024750504643,nan,False,nan,True,False,True,0.011847315356135368,0.9925832748413086,2,228315136,2025,completed,F_matched_total_mix,93.6947788214311
0.9899149070280492,0.9559771579080125,2,0.9046104488978045,256,1,biological,Wang,,,82.18243714701384,nan,False,nan,True,False,True,0.011866951361298561,0.9931925535202026,2,228315136,3407,completed,F_matched_total_mix,89.53250319417566
0.9855026788528207,0.9372157747931671,2,0.8757648107560932,256,1,biological,Wang,,,92.30925075989217,0.0006569007882934819,True,-0.0158239786944601,True,False,False,0.011877319775521755,0.9928983449935913,2,228315136,42,completed,T_shuffled_gate,101.78925350494683
0.980250026263263,0.9152998866000339,2,0.8473582461976604,256,1,biological,Wang,,,89.9507727343589,0.0065459329026209875,True,0.01666204203720832,True,False,False,0.011824926361441612,0.9928984642028809,2,228315136,123,completed,T_shuffled_gate,99.90513228066266
0.9860279441117764,0.9394442362687784,2,0.8796545488683517,256,1,biological,Wang,,,91.30524613335729,0.003368663090767287,True,-0.009374376934706075,True,False,False,0.011842840351164341,0.9925832748413086,2,228315136,7,completed,T_shuffled_gate,102.91010552551597
0.9697447210841474,0.8725962864815527,2,0.7945291109070125,256,1,biological,Wang,,,89.54940412938595,0.003911942128201307,True,-0.0181550177142886,True,False,False,0.011847315356135368,0.9925832748413086,2,228315136,2025,completed,T_shuffled_gate,97.87454212270677
